timestamp,accX,accZ
0,0.31148437500000004,1.006484375
1,0.11891415651211129,0.054467357839255506
2,0.04582277472918791,0.022341149093335594
3,0.04751356221976462,0.019602176601876194
4,0.024712200512491997,0.05656291801741512
5,0.06555099669146508,0.03246533339916901
6,0.023958505241170134,0.029445288222348466
7,0.16446234985760352,0.0360869837459354
8,0.11840679266404035,0.02177842517051605
9,0.10242431634290665,0.04056643650806952
10,0.11078245402286745,0.058136911701923484
11,0.06305813950200131,0.04270097568334809
12,0.07845425906161033,0.010370857101152108
13,0.00938767552672277,0.09933138722527957
14,0.08321460557438899,0.05112641873612712
15,0.06912545373219214,0.014681371291340459
16,0.119371336688428,0.013181052412977779
17,0.044863726736898424,0.03585104420821006
18,0.046978764973517016,0.03914489898564225
19,0.005124500111356418,0.057451373881046174
20,0.04443615738985026,0.037387943205711247
21,0.07296636606116459,0.05600243917330189
22,0.06132068650548975,0.16648605328479074
23,0.0657523716813902,0.178234265182947
24,0.05891876509620538,0.054084418183331956
25,0.14065643789212012,0.09553352620903602
26,0.0838396414335022,0.0403925529984047
27,0.04623229618748853,0.060294658280836466
28,0.04022708079510256,0.07126907990475309
29,0.026208571113446003,0.007523214543304344
30,0.11097679091591274,0.032234972508143826
31,0.11464576640026017,0.004167268255334344
32,0.06916536054187085,0.057339896409375105
33,0.10202921241999732,0.013028278904096469
34,0.27607102726043403,0.02047768124270983
35,0.05953632278740622,0.050125238306894006
36,0.09873096607972798,0.17763806957554054
37,0.09023819389758644,0.0413376970735568
38,0.14947463932538746,0.08133052775030943
39,0.05676545494620204,0.023346712720760252
40,0.027196595124524884,0.03942737637674528
41,0.0754732485706497,0.07243218301851606
42,0.05708318482911035,0.01740084212446699
43,0.09222949200148477,0.04129567185939817
44,0.045363207791475915,0.06951936691187237
45,0.07734656391334896,0.4648128639462971
46,0.08967764263163436,0.02719848585590639
47,0.2006256063546358,0.0757841057419232
48,0.38265064984667024,0.018105895987646708
49,0.16308048581524937,0.04876962396420721
50,0.1900874064221759,0.03849601139715751
51,0.4269142730190692,0.08118318832647553
52,0.3151104849701459,0.018000067336438504
53,0.25602558290355615,0.06480017805116635
54,0.056935078039282216,0.09199206272964146
55,0.1727433396963466,0.09025249287737247
56,0.1453248719973741,0.19269669191836
57,0.1392935796349409,0.030114338947184505
58,0.041931850489149644,0.14119079808560298
59,0.28645136933136994,0.17619693670518186
60,0.11863158286329888,0.1046131333848558
61,0.1325135617095298,0.08614612492348875
62,0.14662639219413814,0.019032844588869332
63,0.08820312500000001,0.04914062499999999
