timestamp,accX,accZ
0,0.43257812500000004,1.0939062499999999
1,0.16616952206338959,0.11622932456008837
2,0.1956323099658267,0.12344378301715292
3,0.11923746632750709,0.10501439554000133
4,0.0723871738042882,0.18827952988089122
5,0.2203600259011091,0.1723162321764912
6,0.10990757031990178,0.15204405222231285
7,0.20758168597807583,0.10516470097876901
8,0.07022485080009477,0.03119109830151583
9,0.08637020273986473,0.01288672031917513
10,0.047370778548282075,0.03144267721629463
11,0.045339131442651226,0.008041864660535374
12,0.14990525881308767,0.03985805030949843
13,0.037996753283458744,0.002244531452332754
14,0.09077441033968091,0.04079478159022555
15,0.061947593265196575,0.1590191735700497
16,0.12984795901578908,0.15012182921238143
17,0.10090489200432765,0.07737293699320187
18,0.06719782405058858,0.0539092144827131
19,0.04910339641610017,0.09336828462704114
20,0.06043050765373714,0.06246987271320315
21,0.06667578571258549,0.0882480233379019
22,0.051052506875778635,0.7118020782034492
23,0.1618834723290544,0.19608673018702455
24,0.16961124509904102,0.03966463411252937
25,0.11184697930074623,0.02027194730864374
26,0.1446158550933595,0.07113732253659379
27,0.03444326141622644,0.090851028932306
28,0.07870819398855919,0.09144455472674404
29,0.06505683669646309,0.11263746582120067
30,0.12052399990948778,0.02602923261197807
31,0.04335588424494182,0.03479316536951269
32,0.26070790533672916,0.031250341597141705
33,0.1759109884852927,0.0980232930175914
34,0.08434996553171946,0.019175917636242438
35,0.08080917701683306,0.03637235061394819
36,0.06027231071291316,0.025564057243620306
37,0.07515774554733305,0.1451466448994564
38,0.12115498271070525,0.16925278202598745
39,0.03559858841373014,0.07717396180787324
40,0.046627801838536126,0.035591148986339076
41,0.06675921800209458,0.023598971463540255
42,0.22776830257567257,0.08007972559375985
43,0.0659202590931631,0.06207177809298772
44,0.3418853720333826,0.1419468345224164
45,0.2057200927473284,0.07207085091539546
46,0.14166978994362528,0.08906713353891907
47,0.12585422277574757,0.17239959365344548
48,0.06901211552027782,0.1592398105729572
49,0.18337429397048574,0.16627900074696444
50,0.2829665738200575,0.10437414186501666
51,0.1135043943967153,0.06355797509621308
52,0.33857368957498707,0.057502549064713165
53,0.48088159232812067,0.25385807648564135
54,0.1841804901647218,0.10541945461320454
55,0.6655985716948046,0.5342461745170553
56,0.3524423881687687,0.3081134969594283
57,0.12793154943764928,0.08755710414379257
58,0.11913681546149564,0.052872097399840064
59,0.1437333936929485,0.2137035188291406
60,0.37243473029257496,0.5040394194503719
61,0.22635770820253198,0.10544870357850773
62,0.11217024629892113,0.001792053314343855
63,0.047890624999999964,0.04500000000000004
