timestamp,accX,accZ
0,0.12296874999999999,1.25609375
1,0.07539380472076244,0.15896747908993825
2,0.19572972636933444,0.16683531911584684
3,0.025383126469141124,0.09272973693530145
4,0.1125091741617056,0.14270227366078614
5,0.09188492276147331,0.1358399951975483
6,0.1439309775247252,0.046296044404931784
7,0.11831565727073996,0.11680806895328212
8,0.14166503890493898,0.22298479237126517
9,0.32574164744594325,0.46177803411799906
10,0.17615003754755768,0.37718714719989815
11,0.13563426248408644,0.1135508579093821
12,0.135091738508021,0.14508093310352513
13,0.04933831132357964,0.44688475510819103
14,0.04490396633884188,0.07139594673674708
15,0.12112490520832314,0.05877725738551077
16,0.28428303475956945,0.17050919121935226
17,0.20824304931055507,0.15845329115378629
18,0.17319111041120977,0.06628066838573116
19,0.09147884969663266,0.09249339840453609
20,0.09150576154311578,0.14352989366836813
21,0.12296589597228014,0.26719986950534225
22,0.07126545404675158,0.7301775351030984
23,0.16501806344148287,0.8278799137228646
24,0.18510440050602212,0.21352089556602197
25,0.059352076202906244,0.15061617604164104
26,0.050450969226765036,0.10711896462106105
27,0.16355122359142166,0.0952056856337636
28,0.16241521870060485,0.1436677565701981
29,0.136099582630272,0.1183965350997663
30,0.09475304228364868,0.08382799090972869
31,0.0833554253293716,0.14850026644958347
32,0.07432086633686269,0.40609860373961787
33,0.14567156829698488,0.18354136832056547
34,0.24864538256934793,0.07971498133452934
35,0.22658410847660648,0.07726446131151667
36,0.327073505555398,0.29134315441292263
37,0.11545638270987368,0.15135450810139564
38,0.07528497732089491,0.13523173273131522
39,0.10736670475989037,0.07508956267476688
40,0.12712836998674767,0.13549912802611197
41,0.1309988198580639,0.12056902141870163
42,0.23061461221100965,0.10597312845753934
43,0.0161736137869974,0.138939055397492
44,0.055323277535905,0.1785026829020218
45,0.2413985737333235,1.2416641319112123
46,0.1324346867865684,0.23786040061604635
47,0.09566693289571872,0.15415947043665457
48,0.49783820711243865,0.14258891104996832
49,0.29324652399831586,0.1813784066130535
50,0.3433220125044212,0.163514581380659
51,0.24958443428567986,0.1433521134591373
52,0.34489626410709623,0.1280978783250125
53,0.17173407683185274,0.19021393255524158
54,0.2175420105978472,0.10888083935111349
55,0.10348073789928684,0.2536316554763782
56,0.4630032419699434,0.15442879939299647
57,0.29532458849776266,0.2345635649063705
58,0.05176909561372183,0.7986916219946206
59,0.18305784616462348,0.3214887999495371
60,0.2842681140505793,0.04357997973064737
61,0.3802774762017321,0.11666810753303662
62,0.12915243488919645,0.11640705963818686
63,0.38296874999999997,0.2053125
