timestamp,accX,accZ
0,-4.64,-3.18
1,2.23,0.83
2,-2.61,3.38
3,0.73,4.26
4,2.02,0.96
5,-2.04,1.87
6,1.51,-1.96
7,-2.23,2.32
8,5.99,5.2
9,-3.02,-1.88
10,2.32,4.47
11,1.14,-2.91
12,-0.76,0.27
13,0.6,2.9
14,-2.05,3.72
15,2.41,-3.19
16,0.85,2.11
17,0.15,-2.02
18,2.95,1.07
19,0.96,3.94
20,0.4,0.98
21,1.0,3.66
22,1.17,-0.75
23,0.53,-1.0
24,-3.14,1.87
25,-3.87,4.55
26,4.15,-4.37
27,-1.23,2.57
28,0.6,-1.93
29,4.44,1.77
30,-4.48,1.45
31,1.8,4.45
32,0.76,0.85
33,2.32,1.23
34,2.58,-2.25
35,-0.57,2.67
36,0.19,2.31
37,0.04,1.85
38,0.56,1.04
39,0.78,0.19
40,0.87,-1.46
41,1.97,3.78
42,-2.46,3.78
43,0.73,-4.22
44,0.64,2.74
45,2.56,-2.62
46,-0.47,2.46
47,-2.39,1.74
48,2.62,4.07
49,-1.39,1.68
50,0.54,-0.02
51,2.67,-1.22
52,-5.37,1.81
53,-0.09,2.82
54,-1.45,-3.07
55,0.36,3.07
56,-0.92,-2.62
57,4.94,0.91
58,-0.91,2.16
59,0.77,4.61
60,-1.74,-1.15
61,-0.16,2.96
62,1.6,-1.75
63,-2.17,1.19
64,0.65,2.91
65,-0.91,-1.66
66,-3.77,1.06
67,2.21,-0.42
68,-0.7,-1.32
69,-1.72,2.57
70,1.27,4.66
71,2.36,-3.4
72,-5.52,2.22
73,2.5,-1.8
74,1.97,1.85
75,-3.27,1.72
76,2.07,4.18
77,-2.76,0.09
78,4.07,0.74
79,-0.39,-2.94
80,-1.42,2.52
81,-3.72,2.37
82,2.8,0.58
83,-3.2,-1.0
84,4.23,0.26
85,0.22,-1.95
86,0.02,3.67
87,2.36,3.98
88,-2.39,-2.31
89,0.61,1.94
90,-2.79,-3.75
91,2.21,3.69
92,-1.09,-0.12
93,-0.34,3.66
94,1.49,-0.17
95,-0.93,0.69
96,1.09,-3.24
97,0.26,4.18
98,0.84,2.63
99,1.23,-3.81
100,-0.08,2.73
101,-0.88,-2.26
102,2.02,2.43
103,3.23,1.1
104,-4.19,4.23
105,-0.01,0.57
106,-0.6,2.08
107,1.58,-1.28
108,-0.27,1.89
109,-0.02,4.37
110,1.8,-0.12
111,3.08,1.95
112,-0.21,-2.16
113,4.53,1.07
114,-2.34,2.6
115,0.84,4.52
116,2.34,-4.46
117,-1.7,2.6
118,5.95,-2.03
119,-4.28,2.44
120,-1.5,2.33
121,3.31,2.85
122,-1.96,1.76
123,2.03,1.74
124,-2.08,-1.55
125,4.2,3.59
126,-6.14,4.38
127,-1.02,-3.21
