timestamp,accX,accZ
0,-0.68,-2.03
1,1.37,2.2
2,-0.01,1.79
3,0.7,2.89
4,0.78,-1.28
5,-0.89,1.0
6,1.02,-0.59
7,0.39,2.18
8,1.0,2.25
9,0.87,0.72
10,-1.59,2.08
11,-0.03,-1.56
12,0.59,0.83
13,0.22,2.23
14,-0.53,2.35
15,2.46,-1.77
16,-3.12,1.22
17,2.13,-0.27
18,0.46,1.08
19,-0.54,2.77
20,-0.0,1.59
21,-1.71,0.23
22,0.71,0.49
23,-0.77,0.73
24,0.73,2.44
25,-0.33,1.15
26,2.86,0.5
27,-0.26,0.08
28,1.22,0.72
29,-0.02,0.14
30,0.89,3.12
31,-0.46,2.3
32,0.88,-1.3
33,-0.6,1.13
34,-0.32,-0.44
35,1.21,1.9
36,-0.39,1.99
37,0.21,2.49
38,-0.53,-0.5
39,1.4,1.74
40,0.89,-1.05
41,-0.87,2.64
42,0.41,1.8
43,0.81,-1.08
44,-0.49,1.46
45,-2.46,-2.2
46,2.54,1.63
47,-0.13,1.9
48,0.27,2.67
49,0.88,-1.64
50,0.21,1.65
51,1.21,-0.62
52,-0.74,1.74
53,0.54,2.32
54,0.25,1.4
55,-0.97,1.88
56,2.18,0.08
57,-1.09,-0.88
58,-0.22,3.1
59,1.79,-0.69
60,2.62,-0.35
61,2.83,-0.06
62,4.0,-0.26
63,1.52,-1.08
64,2.44,1.55
65,3.33,2.45
66,3.05,-1.0
67,1.74,1.1
68,5.12,-1.67
69,0.15,0.11
70,4.42,1.75
71,0.61,1.02
72,-2.67,-0.79
73,2.88,-0.03
74,5.39,-0.5
75,1.97,1.1
76,4.36,2.62
77,-0.68,0.44
78,1.96,2.68
79,-0.49,0.43
80,2.81,0.63
81,2.43,3.48
82,1.9,2.38
83,1.23,-0.29
84,-1.51,0.39
85,0.1,0.89
86,0.18,-1.3
87,-1.64,0.33
88,3.5,1.37
89,-0.51,-1.17
90,-4.0,1.55
91,-0.53,0.69
92,2.52,-2.34
93,3.81,3.63
94,0.27,1.96
95,2.46,-2.27
96,-4.68,3.82
97,5.22,-1.41
98,-2.69,1.76
99,1.78,3.52
100,0.35,1.59
101,1.17,-0.74
102,-2.33,1.72
103,0.43,-0.74
104,-0.46,1.68
105,1.57,2.24
106,1.01,2.1
107,1.51,-2.11
108,-1.89,2.46
109,0.5,-1.22
110,1.51,2.63
111,-0.55,2.51
112,0.75,0.95
113,-2.22,1.52
114,3.18,0.29
115,-1.68,0.49
116,0.88,2.75
117,0.3,2.81
118,1.12,0.25
119,0.09,0.05
120,-0.96,-0.27
121,1.02,0.34
122,-1.05,2.77
123,2.3,2.8
124,-0.12,-2.66
125,2.59,2.06
126,-1.48,-1.83
127,2.29,1.79
