timestamp,accX,accZ
0,-0.06,1.79
1,0.85,-1.48
2,1.17,2.29
3,0.58,1.77
4,-0.29,1.9
5,-2.47,0.48
6,2.29,0.7
7,-0.04,-1.88
8,1.03,2.99
9,-1.03,2.02
10,-0.51,1.26
11,-0.63,1.96
12,0.28,-1.44
13,1.42,0.47
14,-0.67,1.5
15,1.1,3.24
16,-0.74,-2.42
17,2.2,2.56
18,-0.82,-2.48
19,1.94,3.5
20,1.25,2.03
21,-0.63,1.51
22,0.78,1.54
23,1.62,0.96
24,-0.53,-0.73
25,1.29,2.27
26,-1.03,2.08
27,0.63,-0.84
28,0.31,2.12
29,1.76,-1.3
30,0.17,1.69
31,0.66,1.57
32,0.36,1.69
33,-1.22,0.01
34,1.4,1.8
35,-0.05,-1.9
36,0.88,3.04
37,-0.5,1.84
38,0.59,1.79
39,-3.41,2.12
40,3.39,-0.13
41,-1.57,-0.99
42,0.51,1.94
43,0.57,1.86
44,0.27,-0.25
45,-1.39,2.1
46,1.67,-1.79
47,-1.61,1.43
48,2.09,2.06
49,-1.24,1.54
50,-0.06,-0.4
51,0.76,0.61
52,1.03,-2.0
53,-1.11,2.9
54,-0.38,2.26
55,0.1,0.79
56,0.12,2.47
57,1.12,-0.93
58,-0.51,-0.52
59,1.44,2.13
60,-0.24,2.29
61,1.55,-1.88
62,-0.22,2.74
63,0.65,-2.14
64,-0.9,2.11
65,1.92,1.94
66,-0.03,1.5
67,-0.49,1.05
68,0.82,1.07
69,-0.45,-1.16
70,-0.49,2.51
71,2.31,2.64
72,-1.21,-0.45
73,0.15,3.05
74,1.75,-1.5
75,-1.35,1.49
76,0.89,2.05
77,0.2,1.69
78,0.1,0.15
79,0.28,1.5
80,1.64,-1.57
81,-1.14,2.58
82,1.86,1.54
83,-0.4,1.51
84,0.63,0.83
85,3.39,-0.2
86,-2.8,-1.23
87,1.63,2.32
88,-2.4,1.9
89,1.83,0.66
90,-1.85,1.5
91,1.69,-0.96
92,-1.18,1.72
93,0.87,1.75
94,0.58,2.01
95,-0.56,-1.66
96,2.59,3.07
97,0.46,-2.07
98,-1.23,3.25
99,1.66,1.85
100,0.18,1.32
101,-0.98,2.66
102,1.53,-0.17
103,-1.44,-0.11
104,1.07,2.08
105,1.09,2.84
106,0.58,-1.89
107,-0.13,2.72
108,0.29,-1.47
109,-0.97,1.23
110,-0.03,2.07
111,0.15,1.23
112,0.19,1.32
113,-0.09,0.8
114,2.37,-1.55
115,-0.89,3.19
116,3.0,2.97
117,-1.59,0.49
118,-1.64,2.53
119,4.14,-1.5
120,-4.05,-0.52
121,0.05,1.97
122,0.4,1.72
123,0.22,-0.54
124,-1.83,1.64
125,2.9,-1.2
126,-1.09,0.64
127,1.59,2.92
