timestamp,accX,accZ
0,2.23,-0.51
1,-0.84,-0.0
2,1.17,3.23
3,-0.69,2.36
4,0.21,-1.69
5,-0.64,1.87
6,-1.48,-0.77
7,0.93,2.6
8,0.87,1.0
9,2.01,2.29
10,-0.05,-0.49
11,0.81,1.59
12,0.44,-0.48
13,-0.92,3.13
14,0.89,2.97
15,0.53,-3.11
16,3.29,2.59
17,-1.87,-2.27
18,-0.12,1.88
19,0.64,2.43
20,-0.22,2.9
21,-0.82,-0.77
22,-0.39,1.29
23,0.43,-0.78
24,-0.85,2.66
25,1.18,2.61
26,-0.15,1.31
27,-1.78,2.39
28,3.17,-1.14
29,-2.19,0.8
30,0.55,2.45
31,0.29,2.62
32,1.32,-1.29
33,-2.37,1.54
34,2.1,-0.65
35,-0.39,0.54
36,0.98,3.06
37,0.25,1.94
38,-0.08,-0.79
39,1.87,0.12
40,-0.41,0.13
41,-0.61,2.18
42,-1.25,2.65
43,1.7,1.34
44,-0.94,-0.01
45,-0.08,0.15
46,2.55,-0.48
47,-2.98,1.64
48,3.09,3.79
49,0.88,-3.82
50,2.29,3.0
51,-0.15,-2.08
52,1.1,1.82
53,-0.11,2.04
54,0.59,3.14
55,1.59,-0.96
56,-0.36,2.12
57,1.37,-0.9
58,-1.2,2.61
59,1.4,2.58
60,0.18,1.12
61,-0.83,1.57
62,2.31,-1.14
63,-1.39,0.7
64,0.24,2.34
65,-0.78,2.45
66,2.49,-1.69
67,0.13,1.55
68,0.78,-0.39
69,-0.43,0.68
70,0.07,2.76
71,-0.54,2.28
72,-0.14,-1.04
73,3.13,-0.03
74,-1.75,-1.21
75,1.12,3.02
76,-1.23,1.13
77,2.29,2.6
78,-0.84,-0.27
79,-1.81,-0.58
80,1.84,-0.36
81,-0.4,2.74
82,1.3,2.9
83,0.45,-2.92
84,2.24,2.84
85,2.01,-1.48
86,-0.47,1.86
87,0.73,2.57
88,0.26,2.36
89,0.14,-0.12
90,-0.36,1.25
91,0.84,-0.78
92,-0.07,2.61
93,0.95,2.42
94,0.1,-1.28
95,0.1,1.52
96,2.91,-0.75
97,1.68,1.79
98,-0.75,1.86
99,0.42,3.19
100,0.91,-2.8
101,-2.16,2.07
102,1.78,-0.83
103,1.2,1.62
104,-1.07,2.81
105,1.43,2.13
106,-2.17,1.09
107,2.3,0.37
108,-1.61,-0.11
109,2.45,3.35
110,-2.38,1.45
111,2.63,1.67
112,-1.44,0.38
113,1.11,0.24
114,0.65,-0.74
115,-0.74,3.29
116,0.74,2.77
117,0.39,-3.08
118,2.24,2.13
119,-0.7,-1.78
120,-0.05,2.71
121,1.68,2.02
122,-0.81,2.82
123,0.99,-0.33
124,-0.72,1.09
125,0.77,-0.74
126,-0.28,2.52
127,2.23,2.49
