timestamp,accX,accZ
0,0.51,1.02
1,1.5,-0.83
2,-0.99,2.96
3,-1.89,1.0
4,2.39,2.24
5,-2.73,0.1
6,3.07,-0.69
7,-1.38,0.01
8,1.73,2.69
9,-1.03,0.63
10,1.1,1.62
11,-0.44,1.35
12,0.06,-1.32
13,0.35,1.49
14,1.67,1.98
15,0.05,1.68
16,-0.41,-0.06
17,0.21,1.56
18,-0.28,-1.15
19,-0.26,2.32
20,2.11,2.04
21,-0.22,1.75
22,-0.17,1.8
23,0.65,-0.66
24,1.31,-0.13
25,-0.6,2.05
26,1.04,1.88
27,-0.55,0.39
28,-1.34,2.09
29,2.27,-1.44
30,-2.51,1.43
31,1.2,1.84
32,0.12,1.04
33,0.22,0.43
34,2.07,0.45
35,-0.83,-1.0
36,1.47,3.11
37,-1.5,1.79
38,1.26,1.79
39,-1.53,2.21
40,2.11,-0.71
41,-1.64,0.37
42,1.49,3.38
43,-0.5,0.85
44,2.7,0.7
45,-1.48,0.4
46,0.93,-0.67
47,0.75,2.75
48,0.52,0.4
49,-0.03,2.08
50,-0.09,2.19
51,0.96,-0.61
52,-1.91,0.22
53,0.76,2.44
54,-0.84,0.92
55,1.95,1.69
56,-1.51,0.67
57,0.66,-0.73
58,0.44,2.36
59,0.81,0.61
60,1.16,2.81
61,0.3,-0.57
62,0.68,1.47
63,0.33,-1.09
64,-0.79,2.45
65,0.12,1.06
66,-0.62,1.73
67,0.07,1.54
68,0.76,-0.42
69,0.27,0.64
70,0.44,1.92
71,0.62,2.11
72,0.97,-0.3
73,1.9,2.38
74,-0.17,-1.61
75,-0.09,2.6
76,0.63,1.83
77,-0.7,1.3
78,1.11,0.77
79,1.79,-0.04
80,-1.35,-0.68
81,2.62,2.76
82,1.13,2.34
83,-0.46,0.76
84,-0.39,2.07
85,1.62,-1.73
86,-0.52,0.85
87,2.42,2.46
88,-0.93,0.83
89,2.27,0.74
90,0.47,1.26
91,0.02,-1.1
92,0.9,3.17
93,-1.38,0.62
94,2.84,2.41
95,-1.48,1.33
96,1.79,0.04
97,0.18,-0.85
98,1.32,3.34
99,-0.21,0.75
100,-0.31,2.12
101,0.49,1.11
102,0.43,-1.1
103,-0.1,1.32
104,0.2,1.1
105,0.06,2.14
106,-0.01,-0.73
107,0.87,1.65
108,0.46,-1.35
109,0.3,3.21
110,1.2,1.75
111,-1.45,1.86
112,0.89,1.57
113,-0.62,-0.81
114,2.08,0.92
115,0.62,2.6
116,-0.03,2.05
117,0.57,-0.42
118,-0.06,2.19
119,-1.51,-1.65
120,0.96,1.67
121,-0.83,1.89
122,-0.48,1.46
123,0.11,0.91
124,0.24,0.77
125,0.29,-0.57
126,2.18,2.38
127,-1.55,1.36
