timestamp,accX,accZ
0,-1.36,3.29
1,2.47,1.31
2,-0.39,-1.77
3,0.45,0.06
4,1.27,2.47
5,1.46,1.88
6,-0.26,1.66
7,-0.91,1.57
8,3.82,-2.15
9,-3.03,0.98
10,1.02,3.21
11,0.46,0.9
12,2.32,1.79
13,1.19,-0.75
14,0.02,-2.62
15,0.24,3.45
16,-0.68,0.83
17,1.4,2.88
18,-1.72,0.03
19,3.63,-0.4
20,-1.4,-2.34
21,0.6,4.62
22,0.21,0.94
23,-1.01,3.36
24,0.49,1.7
25,3.07,-2.25
26,-2.07,-0.82
27,1.3,4.54
28,1.72,1.1
29,-1.48,1.87
30,0.02,1.9
31,2.8,-2.46
32,-3.16,1.96
33,3.09,1.5
34,-1.98,2.39
35,2.46,0.66
36,2.02,-0.13
37,0.0,-1.46
38,0.14,1.94
39,2.27,-0.14
40,-2.02,1.19
41,3.48,0.67
42,-1.12,-2.55
43,-4.96,-1.42
44,0.89,3.73
45,-0.78,1.9
46,0.14,3.05
47,1.25,4.28
48,3.19,-2.56
49,-1.49,1.26
50,3.61,0.96
51,3.21,2.07
52,2.15,4.3
53,-2.2,1.42
54,4.27,-2.22
55,-2.84,1.1
56,2.39,2.15
57,-0.01,1.68
58,0.33,0.91
59,0.56,1.34
60,-0.73,-2.42
61,-1.15,1.31
62,0.41,3.46
63,0.81,1.59
64,-3.12,0.78
65,2.28,0.53
66,1.12,-3.15
67,-1.95,1.79
68,1.53,0.78
69,-1.43,2.31
70,1.16,1.07
71,2.5,-0.87
72,-1.51,-1.99
73,1.54,2.17
74,1.1,1.43
75,3.04,3.73
76,-2.28,2.05
77,0.8,-2.21
78,6.25,-2.18
79,-4.24,1.04
80,0.93,2.2
81,0.44,0.92
82,-0.43,2.85
83,4.73,-3.03
84,-1.09,-1.09
85,-1.13,3.36
86,3.29,0.52
87,-2.25,3.19
88,2.92,2.61
89,1.03,-3.3
90,-1.63,0.49
91,2.93,3.84
92,-1.42,0.99
93,0.34,3.69
94,-0.16,1.24
95,0.59,-2.29
96,0.45,0.09
97,-0.09,4.0
98,2.74,2.14
99,-0.66,0.98
100,-1.49,1.39
101,3.82,-3.03
102,-3.53,1.36
103,2.19,4.4
104,-1.28,1.37
105,-0.09,1.88
106,1.74,-0.92
107,-0.87,-2.1
108,-0.25,2.9
109,2.08,0.87
110,-1.02,3.25
111,-0.73,0.79
112,3.54,-0.52
113,-1.67,-1.84
114,1.44,3.49
115,-2.35,1.01
116,-2.27,3.74
117,2.89,1.4
118,-1.01,-2.35
119,1.79,0.58
120,0.51,2.08
121,0.71,2.61
122,-1.09,0.62
123,0.18,2.51
124,2.77,-2.54
125,-3.76,1.02
126,4.11,3.01
127,-2.69,0.7
