timestamp,accX,accZ
0,1.06,1.37
1,0.51,1.4
2,0.12,1.83
3,0.25,0.88
4,-0.7,0.42
5,1.03,-0.22
6,1.13,1.38
7,2.83,1.88
8,-0.3,-0.2
9,0.84,2.86
10,0.14,-0.79
11,1.11,1.23
12,0.94,1.13
13,1.32,1.91
14,0.5,-0.65
15,-1.25,1.78
16,0.47,-0.41
17,1.42,1.56
18,-0.86,1.75
19,1.04,1.62
20,-2.29,2.36
21,4.03,0.48
22,-0.44,-0.47
23,0.66,1.64
24,0.36,0.79
25,0.7,-0.72
26,0.18,1.28
27,0.89,-0.21
28,-1.95,0.05
29,0.95,1.49
30,1.56,2.77
31,0.06,-0.31
32,2.78,1.33
33,-1.94,-0.7
34,1.55,1.95
35,-1.8,0.94
36,0.63,1.08
37,2.15,1.07
38,1.97,1.03
39,1.13,-0.02
40,-1.24,1.16
41,0.38,2.67
42,0.66,-1.52
43,0.64,2.96
44,3.96,-0.87
45,-0.49,2.41
46,1.31,1.74
47,2.79,1.56
48,-1.53,1.72
49,2.0,0.71
50,1.75,-0.31
51,-2.0,1.5
52,1.44,2.82
53,-1.66,-2.09
54,1.17,2.62
55,-0.44,-0.96
56,-1.75,1.41
57,1.44,1.3
58,-0.28,1.54
59,1.05,2.17
60,-1.33,0.54
61,2.56,0.54
62,-1.57,0.01
63,1.42,2.13
64,0.65,-0.58
65,-0.93,2.79
66,-1.01,-1.53
67,0.73,2.07
68,-0.79,2.55
69,1.43,1.68
70,-0.68,-0.23
71,0.9,1.77
72,0.53,-0.57
73,-0.43,1.94
74,0.5,2.07
75,-0.67,0.68
76,0.65,2.76
77,1.43,0.04
78,-1.05,0.96
79,1.07,2.15
80,0.5,1.93
81,1.74,-0.83
82,-2.44,1.55
83,1.98,0.02
84,-0.75,0.66
85,0.29,2.73
86,-0.05,1.05
87,-1.38,3.09
88,0.76,0.25
89,-0.83,0.05
90,-0.14,1.91
91,-0.2,1.39
92,1.36,0.48
93,0.24,1.93
94,-0.19,-0.33
95,-0.25,0.83
96,1.25,2.08
97,-0.26,1.79
98,1.36,-0.39
99,0.68,1.76
100,0.69,-1.14
101,0.07,2.57
102,-1.14,1.04
103,3.24,1.45
104,-2.65,0.68
105,0.3,0.3
106,1.61,0.18
107,0.9,2.3
108,0.37,1.79
109,0.29,-1.01
110,-0.4,2.43
111,2.88,-0.52
112,-2.73,0.98
113,4.18,1.68
114,-1.53,1.37
115,-0.27,0.97
116,1.91,0.67
117,0.22,0.73
118,2.35,1.28
119,-0.05,2.01
120,1.08,-0.82
121,1.34,1.62
122,-0.65,-0.14
123,0.69,0.15
124,1.63,2.0
125,-1.74,1.63
126,1.56,0.45
127,-0.41,1.33
