timestamp,accX,accZ
0,-2.08,0.92
1,1.86,1.39
2,-1.04,1.1
3,1.28,1.05
4,1.68,0.55
5,-0.64,-0.96
6,0.49,2.43
7,3.2,0.97
8,-1.8,2.03
9,-0.17,2.01
10,3.2,-1.12
11,-2.68,0.67
12,1.5,2.66
13,0.06,1.27
14,0.02,0.71
15,1.44,1.54
16,-0.71,-1.34
17,-0.93,1.83
18,1.69,1.77
19,-0.9,2.42
20,1.19,0.54
21,0.47,0.3
22,-0.44,-0.09
23,0.83,2.16
24,1.04,1.24
25,-1.22,1.76
26,1.54,2.23
27,0.04,-1.38
28,-0.08,0.98
29,3.13,1.74
30,-2.0,1.52
31,2.31,0.52
32,0.13,2.3
33,0.66,-1.83
34,-1.5,1.84
35,0.6,1.3
36,0.07,1.45
37,-1.0,1.62
38,2.31,-0.51
39,-1.36,-0.17
40,2.63,2.76
41,0.43,1.78
42,0.26,1.56
43,-0.73,1.91
44,0.46,-1.73
45,-1.43,1.29
46,1.55,2.36
47,0.18,1.03
48,-0.38,0.4
49,0.61,1.47
50,0.86,-0.96
51,0.0,1.86
52,1.32,1.33
53,-0.66,1.62
54,0.36,2.28
55,0.46,-0.69
56,-1.15,0.49
57,2.09,2.32
58,-1.66,0.93
59,2.1,0.73
60,0.35,1.33
61,0.69,-1.43
62,0.83,2.47
63,0.4,0.66
64,0.79,1.96
65,-0.41,-0.22
66,2.18,1.22
67,-0.66,-1.37
68,0.06,2.78
69,1.64,2.05
70,-1.55,1.47
71,0.13,1.95
72,1.06,-0.94
73,-0.52,0.61
74,2.34,2.08
75,-1.96,1.7
76,2.18,-0.05
77,1.34,2.28
78,-0.24,-1.83
79,-1.18,1.67
80,-0.31,2.13
81,0.36,1.44
82,-0.89,0.67
83,2.21,0.22
84,0.15,-0.78
85,0.87,2.56
86,1.06,1.91
87,0.11,1.21
88,-0.42,2.34
89,2.25,-1.39
90,-1.9,0.77
91,2.84,2.94
92,-0.78,0.82
93,1.55,0.89
94,-0.39,1.27
95,-0.19,-1.39
96,2.0,2.21
97,-0.99,1.13
98,1.14,2.01
99,-0.02,2.66
100,0.24,-0.56
101,0.16,-0.38
102,0.15,2.38
103,0.18,1.25
104,-0.7,1.34
105,-1.27,1.56
106,1.8,-1.37
107,-1.74,1.21
108,2.27,1.37
109,-0.27,1.96
110,0.66,-0.59
111,1.26,1.42
112,0.45,-1.35
113,-0.87,2.4
114,0.99,1.81
115,-1.27,1.39
116,-0.61,1.83
117,-0.48,-1.34
118,-0.05,0.97
119,0.0,1.45
120,-0.5,1.9
121,-0.3,-0.0
122,-0.35,1.95
123,0.5,-1.61
124,0.08,1.62
125,1.77,1.46
126,-0.68,1.56
127,0.86,0.72
