timestamp,accX,accZ
0,-0.19,0.0
1,-0.22,2.03
2,0.88,-0.2
3,1.88,2.62
4,3.39,2.0
5,-0.5,2.07
6,-1.12,1.64
7,3.63,-1.43
8,-2.55,2.62
9,2.15,1.3
10,0.51,1.74
11,-1.76,1.44
12,1.15,0.52
13,1.95,0.46
14,-1.67,1.53
15,1.0,2.38
16,0.0,-0.1
17,1.76,0.44
18,-1.73,1.28
19,2.54,-0.26
20,-1.47,3.43
21,0.56,1.93
22,1.43,-0.89
23,0.83,1.24
24,-0.81,-0.29
25,2.01,1.22
26,-1.63,2.8
27,0.97,2.78
28,1.73,-2.4
29,0.17,1.94
30,-0.06,-0.6
31,0.45,2.01
32,-0.22,3.01
33,0.85,2.63
34,1.01,0.05
35,-1.24,-0.02
36,0.31,-0.1
37,2.4,2.64
38,-1.56,1.36
39,0.94,3.34
40,-1.6,-0.52
41,3.38,0.93
42,-0.84,-0.6
43,-0.92,2.54
44,1.45,1.83
45,-0.6,1.07
46,-0.51,0.69
47,1.42,-0.26
48,0.87,0.8
49,-0.22,1.76
50,0.0,2.26
51,1.46,-1.97
52,-1.91,1.02
53,0.92,-0.21
54,-1.18,0.6
55,-0.07,2.68
56,-0.23,2.01
57,0.12,0.11
58,-0.13,0.37
59,-0.79,0.22
60,-0.06,2.15
61,-0.15,1.82
62,2.69,2.18
63,-1.22,-0.79
64,1.6,1.26
65,-0.45,0.05
66,-0.74,2.64
67,1.33,2.32
68,1.05,-2.08
69,1.81,1.63
70,-1.0,-1.31
71,1.3,1.73
72,-0.73,1.92
73,0.73,2.96
74,-0.09,-0.81
75,-1.43,1.04
76,1.62,-0.04
77,-0.4,2.29
78,1.35,2.17
79,-0.91,1.61
80,-1.57,1.34
81,2.44,-0.59
82,-1.67,1.11
83,0.9,1.66
84,-0.74,2.28
85,1.64,-0.96
86,-1.98,1.18
87,1.85,0.03
88,-0.29,-0.02
89,1.28,3.09
90,0.34,1.94
91,0.68,-0.33
92,-1.32,-0.45
93,1.54,1.27
94,-1.24,1.36
95,-0.44,2.4
96,1.32,1.78
97,-1.05,0.03
98,-0.01,0.14
99,1.18,-0.21
100,-0.35,2.38
101,0.42,2.26
102,0.24,-2.18
103,2.83,2.25
104,-2.12,-1.16
105,1.55,1.07
106,0.64,1.73
107,-0.95,2.55
108,1.22,-0.8
109,-0.61,1.43
110,1.56,0.12
111,-0.44,2.45
112,0.83,1.83
113,0.36,1.54
114,0.93,0.84
115,0.91,-0.93
116,-0.38,0.92
117,-1.44,1.12
118,0.27,2.72
119,1.51,-1.35
120,0.9,0.87
121,0.04,-0.24
122,0.79,0.51
123,0.4,2.52
124,-0.71,1.86
125,0.68,0.75
126,0.8,-0.05
127,-0.12,-0.22
