timestamp,accX,accZ
0,3.82,2.54
1,9.49,-1.68
2,2.97,-0.24
3,-0.36,7.81
4,4.36,5.96
5,-2.01,4.26
6,-4.05,-0.75
7,-5.44,-0.81
8,1.28,-3.25
9,-8.26,1.59
10,2.05,1.12
11,-3.78,-0.28
12,5.66,-1.66
13,-1.7,-5.77
14,-5.63,-4.6
15,0.3,0.62
16,-0.25,-0.27
17,-0.56,0.11
18,9.73,-0.65
19,0.09,-5.64
20,4.38,-1.77
21,-0.7,3.01
22,8.36,2.71
23,-6.73,-0.92
24,8.66,-0.73
25,8.23,-4.81
26,2.69,-2.87
27,2.21,3.03
28,9.25,2.46
29,2.43,5.75
30,2.62,1.36
31,3.15,-2.32
32,10.04,-2.91
33,-3.41,6.73
34,11.4,4.49
35,2.62,5.78
36,-5.99,2.32
37,2.36,1.28
38,0.75,-1.27
39,-4.33,9.42
40,5.06,5.34
41,-0.63,4.94
42,-4.05,0.13
43,4.06,4.07
44,-0.03,-0.57
45,5.28,7.88
46,3.16,5.57
47,-4.61,3.35
48,-0.71,1.36
49,6.59,1.36
50,-2.42,-2.73
51,1.55,6.04
52,3.23,5.62
53,-8.4,3.53
54,9.22,-1.58
55,-2.18,-1.02
56,-0.96,-9.97
57,1.69,0.89
58,3.99,-0.64
59,-2.04,0.22
60,2.25,-1.15
61,0.0,-3.81
62,10.28,-3.65
63,0.34,3.44
64,5.38,3.03
65,8.37,6.56
66,-0.22,3.5
67,9.44,-3.68
68,4.71,-4.47
69,3.18,1.63
70,12.52,4.1
71,4.82,3.96
72,-0.83,4.71
73,1.72,-0.35
74,-0.81,-0.11
75,-0.38,0.95
76,-10.08,4.05
77,-6.2,6.75
78,2.34,0.05
79,1.96,4.8
80,-4.48,-4.63
81,-3.01,-1.93
82,-7.05,3.8
83,-3.87,3.49
84,0.84,-1.98
85,-12.21,0.83
86,1.23,-6.32
87,-9.7,-2.35
88,4.59,0.85
89,1.84,2.92
90,-0.92,-1.04
91,7.15,3.44
92,10.7,-6.23
93,-0.57,-1.7
94,8.55,6.62
95,5.38,2.58
96,1.93,4.68
97,-2.86,5.42
98,3.4,-3.09
99,7.74,2.64
100,-1.59,8.02
101,4.03,5.45
102,-0.34,4.64
103,-7.03,0.43
104,-2.57,-4.07
105,-6.03,-4.96
106,-1.79,2.08
107,-0.61,0.41
108,-1.86,0.05
109,2.07,-0.63
110,-2.07,-6.58
111,-5.17,-3.85
112,0.37,1.03
113,3.01,1.78
114,-2.3,0.97
115,6.29,-1.98
116,1.13,-6.21
117,-2.92,-4.88
118,2.02,4.44
119,6.56,1.13
120,1.08,3.67
121,9.43,0.02
122,3.53,-5.97
123,2.82,-2.58
124,2.99,3.2
125,1.92,0.39
126,4.22,5.44
127,3.61,1.58
