timestamp,accX,accZ
0,-2.5,0.09
1,-1.87,4.87
2,-1.95,-0.2
3,-1.84,2.98
4,-3.84,-0.91
5,-4.32,0.82
6,-3.4,-1.22
7,3.64,-0.17
8,-1.73,-0.32
9,1.34,-0.61
10,-2.63,-0.94
11,3.98,-1.2
12,-2.27,-1.73
13,6.27,2.81
14,3.67,1.98
15,1.63,3.64
16,3.24,-0.31
17,1.42,2.4
18,2.16,-0.18
19,0.02,4.28
20,5.25,3.8
21,-2.93,2.19
22,-0.28,-0.19
23,-2.56,0.13
24,2.56,-0.91
25,5.47,5.96
26,-4.35,2.86
27,-3.28,3.16
28,0.55,-1.0
29,-2.1,4.57
30,-0.41,-1.8
31,-2.12,4.92
32,-3.34,2.09
33,-1.88,0.74
34,-2.43,-1.45
35,-5.62,-0.22
36,0.77,-3.99
37,-2.88,0.08
38,0.33,1.27
39,2.75,-0.98
40,-6.67,1.04
41,-2.66,-1.65
42,-1.93,-2.5
43,-2.3,0.79
44,0.35,-0.26
45,-0.5,2.19
46,-2.9,-2.02
47,5.68,-0.13
48,0.41,-0.96
49,3.52,2.61
50,4.37,2.66
51,1.73,4.69
52,4.47,-0.6
53,-2.79,2.96
54,3.23,-2.74
55,-3.86,4.48
56,-2.73,0.86
57,-0.44,3.11
58,2.57,-0.11
59,-2.86,0.92
60,1.34,-0.84
61,0.34,2.27
62,-0.15,2.87
63,0.38,2.57
64,3.61,-2.3
65,-2.55,1.45
66,1.47,-1.19
67,2.27,2.17
68,1.49,3.29
69,-0.36,2.39
70,2.48,-3.68
71,1.36,2.41
72,-0.66,-1.33
73,2.74,2.88
74,0.82,3.14
75,-0.02,2.09
76,0.31,-3.27
77,0.38,0.4
78,-0.15,-1.11
79,-0.42,3.67
80,-1.14,1.34
81,-1.03,3.52
82,3.0,-2.54
83,-0.82,0.55
84,1.01,-1.64
85,-0.86,3.15
86,-0.03,3.16
87,0.16,1.0
88,-1.01,0.66
89,0.18,-2.07
90,0.99,0.99
91,-0.91,2.17
92,1.28,3.91
93,1.54,-2.48
94,-1.75,0.41
95,2.98,-1.29
96,0.07,0.27
97,0.19,4.01
98,2.51,2.93
99,-1.08,-3.16
100,2.1,2.07
101,1.44,-1.56
102,-0.77,2.14
103,0.82,2.59
104,-2.3,2.98
105,2.5,-1.65
106,-0.07,1.18
107,0.79,0.52
108,0.05,2.02
109,1.28,3.83
110,1.8,-0.35
111,-3.97,2.21
112,5.0,-1.2
113,-1.39,1.73
114,1.94,2.74
115,-0.99,2.62
116,2.34,-2.04
117,-1.8,0.4
118,0.89,-0.67
119,-0.28,0.01
120,0.61,3.25
121,-0.29,3.3
122,-1.37,-2.83
123,2.68,2.24
124,-1.84,-2.28
125,1.77,2.43
126,0.44,2.02
127,-0.91,3.56
