timestamp,accX,accZ
0,1.14,2.53
1,-3.81,3.01
2,4.54,-4.08
3,-2.84,-1.73
4,1.92,7.1
5,-0.7,1.54
6,-0.23,1.85
7,-2.59,0.27
8,-0.82,-4.22
9,2.43,0.97
10,-1.94,4.59
11,2.97,2.07
12,-3.97,0.12
13,8.68,0.34
14,-0.0,-3.74
15,-0.38,5.59
16,0.08,1.53
17,-1.72,4.59
18,1.5,2.1
19,-0.43,-2.93
20,2.23,-0.96
21,-1.07,4.4
22,-0.36,3.63
23,-0.12,-0.4
24,-2.04,2.75
25,4.67,-5.28
26,-2.5,1.85
27,1.42,3.75
28,-0.51,0.88
29,-1.45,-0.14
30,1.02,-0.55
31,-0.19,-4.21
32,2.91,3.61
33,-4.61,3.72
34,5.48,2.37
35,-1.82,2.92
36,3.18,-2.19
37,-1.87,-4.76
38,-1.13,6.22
39,0.44,0.95
40,-1.93,4.2
41,-1.48,2.56
42,1.39,-3.99
43,0.71,-1.19
44,-1.49,4.28
45,1.73,2.98
46,-1.63,0.47
47,4.73,0.65
48,-0.14,-5.61
49,-1.01,1.99
50,0.58,1.88
51,0.67,2.81
52,1.31,0.5
53,-2.53,-2.53
54,2.37,-2.57
55,-1.26,4.79
56,0.24,2.86
57,-0.27,2.63
58,-2.82,2.74
59,4.07,-4.36
60,-2.59,-1.57
61,1.35,7.24
62,-0.94,1.16
63,1.25,2.45
64,-1.06,0.79
65,1.52,-4.09
66,0.06,1.5
67,-0.2,2.86
68,3.35,3.45
69,-2.5,-0.38
70,5.32,0.38
71,-0.91,-5.83
72,0.16,5.91
73,4.47,2.76
74,-1.98,3.21
75,-0.43,2.02
76,0.24,-2.4
77,1.46,-3.62
78,3.09,8.4
79,-2.66,3.67
80,1.49,5.3
81,3.68,2.71
82,7.83,-2.71
83,1.44,-0.87
84,4.22,2.2
85,4.07,2.46
86,1.28,0.52
87,-9.38,-0.28
88,0.1,-5.23
89,-7.92,0.82
90,-2.51,3.76
91,0.2,1.84
92,-3.11,0.44
93,0.9,-0.51
94,2.83,-6.68
95,1.27,2.14
96,3.91,-2.06
97,0.84,-0.44
98,-2.4,0.43
99,-5.24,-3.97
100,1.23,-5.34
101,-9.8,0.09
102,-1.01,0.26
103,-3.05,-0.89
104,2.46,0.84
105,7.69,-1.77
106,-6.97,-2.18
107,-2.05,3.47
108,-5.03,2.5
109,1.55,4.94
110,-2.16,-2.85
111,-2.82,4.5
112,-4.31,-6.66
113,0.25,6.1
114,1.54,5.65
115,1.57,2.1
116,-3.14,-0.47
117,0.85,-1.65
118,-0.11,-8.7
119,-4.1,2.52
120,0.37,-1.26
121,-1.86,0.04
122,-2.26,1.27
123,-3.83,-1.78
124,2.03,-6.47
125,-3.71,0.6
126,7.32,3.5
127,2.02,-0.28
