timestamp,accX,accZ
0,-0.09,0.72
1,1.79,1.82
2,1.24,2.15
3,-1.49,1.5
4,1.18,1.49
5,2.96,-2.83
6,-2.83,0.7
7,3.75,2.52
8,-2.03,0.38
9,0.95,1.73
10,0.34,-1.51
11,1.24,-2.11
12,-0.48,2.74
13,0.08,0.58
14,1.11,2.9
15,-3.05,1.27
16,4.33,-0.15
17,-1.74,-1.5
18,-0.19,3.86
19,1.1,0.84
20,-3.46,2.91
21,1.8,2.35
22,-0.72,-3.22
23,1.48,1.5
24,-2.41,2.76
25,2.01,1.85
26,0.61,1.04
27,-0.2,2.3
28,3.98,-3.64
29,-1.59,2.33
30,1.4,2.73
31,-0.58,-0.09
32,-0.91,1.87
33,3.48,-0.63
34,-1.6,-2.87
35,-1.13,3.57
36,0.83,0.3
37,0.74,3.34
38,-2.27,1.75
39,3.46,-1.34
40,-2.49,-1.99
41,0.06,3.94
42,1.46,0.89
43,-2.18,2.8
44,1.45,3.47
45,0.72,-4.11
46,0.18,1.62
47,2.07,2.47
48,2.83,3.0
49,-2.9,3.19
50,5.16,0.63
51,2.54,-3.12
52,-1.11,1.14
53,3.93,1.14
54,-3.33,-1.02
55,1.32,3.16
56,3.27,-2.45
57,-0.08,-1.67
58,-1.61,3.18
59,3.15,0.69
60,-1.08,3.2
61,-0.37,1.33
62,5.2,-3.18
63,-3.48,-0.55
64,1.12,3.57
65,4.13,0.14
66,-2.15,3.96
67,1.52,0.01
68,0.96,-0.27
69,-1.94,-1.12
70,1.82,4.16
71,-1.13,0.71
72,1.28,3.34
73,-1.99,0.09
74,2.99,-0.95
75,0.57,-0.35
76,-1.43,3.95
77,4.41,2.31
78,-2.45,2.65
79,-0.11,2.17
80,1.06,-3.45
81,-0.4,1.47
82,-0.34,2.9
83,2.86,2.42
84,-1.34,1.26
85,0.25,1.24
86,2.85,-3.27
87,-2.51,1.99
88,2.72,2.79
89,-1.84,1.12
90,0.14,1.57
91,2.45,-0.95
92,-0.6,-2.33
93,0.27,1.82
94,3.12,-0.24
95,0.53,1.78
96,0.04,1.96
97,-1.11,-1.03
98,-1.0,-1.08
99,-3.78,2.82
100,4.29,3.26
101,-1.71,0.51
102,-0.44,4.74
103,1.64,-4.17
104,1.18,0.01
105,5.24,2.1
106,2.58,2.12
107,1.56,4.25
108,1.27,0.98
109,5.04,-1.19
110,0.39,-0.54
111,3.58,1.1
112,-0.32,0.98
113,3.29,2.72
114,-2.57,3.26
115,1.92,-2.33
116,-0.67,1.32
117,0.95,2.35
118,2.66,1.34
119,-3.03,3.63
120,3.8,-0.37
121,0.46,-1.79
122,-0.55,0.52
123,-0.12,2.92
124,-2.25,2.0
125,1.88,1.97
126,-4.72,2.25
127,2.82,-2.36
