timestamp,accX,accZ
0,-0.69,-0.52
1,2.12,2.88
2,-0.86,1.6
3,0.64,-0.56
4,0.76,1.74
5,2.03,-1.2
6,0.04,2.43
7,0.93,1.95
8,-0.43,1.28
9,-1.54,0.86
10,1.22,0.81
11,-0.5,-1.13
12,-0.61,1.92
13,2.09,1.81
14,-1.84,1.21
15,-1.96,1.77
16,4.01,-0.62
17,-3.12,-0.15
18,2.01,2.73
19,-0.0,1.36
20,0.56,-0.24
21,-0.11,1.81
22,0.75,-1.5
23,1.47,2.64
24,0.52,1.11
25,0.85,2.23
26,-1.09,0.15
27,0.63,0.99
28,-1.28,-0.72
29,2.05,2.65
30,1.49,1.25
31,0.8,1.6
32,-1.05,0.99
33,1.3,-0.56
34,-1.63,1.77
35,1.66,1.36
36,-1.56,2.1
37,-1.55,-1.49
38,3.11,2.22
39,-2.0,-1.47
40,0.4,2.54
41,0.16,1.4
42,0.18,1.89
43,1.39,1.41
44,1.13,-0.43
45,-0.96,-0.64
46,1.32,2.62
47,-2.44,1.21
48,2.33,0.42
49,1.03,1.56
50,0.46,-1.32
51,-0.57,1.94
52,1.28,1.41
53,0.1,1.92
54,-0.51,0.06
55,1.0,0.13
56,-0.01,-0.7
57,-1.52,2.13
58,-1.24,1.35
59,1.72,1.71
60,-0.95,1.98
61,3.27,-1.1
62,-1.92,0.95
63,1.26,2.95
64,-0.33,1.25
65,1.33,-0.11
66,0.01,1.61
67,0.69,-1.07
68,0.6,2.77
69,1.8,0.67
70,1.51,2.33
71,-1.3,1.4
72,1.51,-0.05
73,-2.92,-0.31
74,2.05,2.32
75,0.0,1.89
76,0.57,-0.37
77,-0.9,1.34
78,1.29,-0.57
79,-0.45,0.98
80,1.85,1.85
81,-0.12,2.11
82,2.35,0.25
83,-1.64,0.56
84,2.49,-0.16
85,0.49,1.66
86,-2.12,1.57
87,1.84,2.0
88,-1.55,0.46
89,-1.88,-0.6
90,2.76,0.47
91,-0.36,2.3
92,0.16,2.12
93,0.14,-1.22
94,1.35,2.37
95,0.77,-1.4
96,-0.95,2.85
97,2.15,1.05
98,-0.42,1.83
99,-1.82,0.61
100,2.12,0.84
101,0.7,-0.21
102,0.26,1.41
103,-0.21,2.24
104,2.59,0.72
105,-1.69,1.17
106,2.81,-0.71
107,1.21,1.84
108,-1.3,1.14
109,0.72,2.26
110,-1.72,-0.71
111,3.38,1.91
112,-1.69,-1.21
113,1.73,2.9
114,0.0,1.41
115,0.1,2.06
116,-1.24,2.07
117,3.21,-0.35
118,-1.68,-0.02
119,3.37,3.16
120,-3.14,1.06
121,2.97,0.85
122,1.72,1.19
123,-0.71,-0.49
124,1.0,1.87
125,0.17,2.22
126,-0.65,1.91
127,0.89,-0.8
