timestamp,accX,accZ
0,5.52,5.05
1,-0.64,-3.88
2,0.77,0.29
3,3.95,10.55
4,-0.57,-8.01
5,-1.41,6.31
6,4.66,-1.19
7,-5.42,-3.99
8,1.78,2.71
9,-1.1,13.42
10,1.84,-3.03
11,0.54,6.73
12,3.97,-3.22
13,-3.53,-0.32
14,3.18,4.89
15,0.97,2.3
16,1.63,4.5
17,0.14,1.04
18,0.87,-4.57
19,-3.8,1.05
20,3.36,12.88
21,-3.47,-12.5
22,8.25,8.92
23,0.73,-2.28
24,-6.66,-2.63
25,6.74,2.53
26,-0.76,8.59
27,-0.64,-1.59
28,4.97,4.25
29,-0.05,-6.13
30,0.55,-0.49
31,9.56,11.01
32,-8.02,-8.38
33,0.29,2.4
34,2.08,0.02
35,-5.69,-5.02
36,1.4,2.28
37,-1.28,13.02
38,-6.06,-10.2
39,-0.12,6.25
40,-1.1,-4.41
41,-2.68,-0.57
42,3.55,5.6
43,-1.64,1.9
44,-9.83,0.98
45,9.68,4.89
46,-5.37,-4.34
47,-0.45,0.7
48,5.16,14.49
49,-6.76,-14.71
50,-0.94,6.47
51,5.23,-0.87
52,-11.76,-4.92
53,6.95,3.91
54,0.89,13.71
55,-2.76,-0.47
56,0.1,5.89
57,4.01,-1.58
58,-0.57,-0.1
59,5.32,7.03
60,0.28,0.41
61,-0.48,4.23
62,1.71,0.83
63,1.11,-3.45
64,2.45,2.55
65,4.33,14.0
66,-6.97,-12.32
67,-0.78,5.82
68,5.98,-1.91
69,-7.64,-3.08
70,3.68,4.43
71,2.57,9.09
72,-3.13,-3.44
73,1.41,4.59
74,-3.48,-5.09
75,-4.05,1.93
76,5.0,9.83
77,-6.63,-8.76
78,8.78,3.41
79,-0.09,0.33
80,-3.67,-5.11
81,3.14,3.74
82,5.45,12.75
83,-6.5,-8.7
84,5.88,7.0
85,0.35,-4.49
86,-5.27,-1.0
87,6.51,6.57
88,-3.01,2.82
89,-5.47,0.82
90,7.11,2.77
91,-3.29,-5.67
92,-5.32,-0.68
93,6.78,15.49
94,-4.8,-14.22
95,2.79,6.48
96,6.67,-2.46
97,-6.42,-2.48
98,6.36,2.54
99,-5.4,9.36
100,-0.12,-1.12
101,0.12,5.44
102,-1.23,-5.86
103,-3.07,-0.64
104,4.84,7.39
105,-1.29,-8.57
106,-3.92,3.67
107,0.9,1.09
108,-6.05,-4.42
109,1.07,1.64
110,5.5,13.29
111,-3.54,-8.31
112,0.28,6.4
113,2.62,-2.61
114,-5.3,-2.72
115,3.46,4.94
116,2.99,8.3
117,-4.89,3.03
118,2.2,3.04
119,2.47,-4.91
120,0.97,-0.6
121,5.94,10.5
122,-6.47,-7.37
123,7.49,6.63
124,2.11,-1.39
125,-8.22,-3.96
126,3.4,3.26
127,2.78,13.1
