timestamp,accX,accZ
0,1.37,2.2
1,-2.41,4.2
2,0.64,0.81
3,0.57,-0.83
4,0.93,-0.56
5,-1.1,3.13
6,1.43,4.02
7,-1.32,-2.92
8,2.83,1.52
9,-0.29,-3.95
10,-1.16,4.63
11,1.82,1.57
12,-1.44,5.19
13,0.55,-3.71
14,1.32,0.43
15,-0.58,-2.5
16,0.64,2.78
17,0.3,3.58
18,0.38,3.91
19,2.7,1.76
20,-0.23,-1.97
21,0.75,-1.81
22,0.06,3.62
23,0.48,4.0
24,1.88,0.66
25,-0.77,0.79
26,3.81,-2.64
27,-3.58,1.02
28,1.73,3.93
29,-1.32,4.17
30,-0.31,-3.39
31,4.88,0.3
32,-1.0,-3.12
33,2.26,4.4
34,-0.16,2.66
35,-3.57,4.59
36,0.72,-1.43
37,2.4,-1.05
38,0.87,-1.88
39,1.22,4.67
40,-2.51,2.84
41,-2.88,-1.94
42,1.66,0.44
43,-0.78,-2.92
44,0.0,1.3
45,-0.26,3.48
46,0.3,4.13
47,-0.38,-3.4
48,2.79,1.03
49,-0.61,-4.0
50,0.63,3.95
51,0.45,2.3
52,0.92,4.77
53,-1.11,2.3
54,3.92,-1.63
55,-2.47,-1.72
56,3.86,3.46
57,-2.73,2.85
58,2.49,2.86
59,-2.15,-1.02
60,0.85,-2.05
61,-0.22,0.68
62,0.1,4.13
63,0.66,4.71
64,-0.9,-4.19
65,1.19,-0.15
66,0.32,-3.17
67,1.35,4.54
68,-0.19,2.25
69,-1.13,4.96
70,0.4,-0.45
71,-0.07,-1.78
72,1.16,-0.66
73,-0.57,3.55
74,0.3,4.73
75,-0.6,-3.0
76,4.0,0.66
77,-1.27,-3.79
78,0.91,2.3
79,0.89,2.76
80,2.86,5.96
81,0.01,-4.32
82,-0.3,1.09
83,1.6,-1.97
84,0.43,3.3
85,0.56,3.86
86,-1.16,2.14
87,0.1,3.6
88,-0.64,-3.32
89,-0.2,2.07
90,0.46,2.53
91,-1.85,3.76
92,2.29,-4.14
93,-3.34,-0.64
94,2.62,-2.32
95,-0.78,2.03
96,1.57,3.56
97,-0.45,4.25
98,-0.53,0.16
99,2.5,-1.52
100,0.69,-2.47
101,0.0,4.15
102,1.17,1.84
103,-2.77,5.11
104,3.28,0.05
105,-1.54,-1.94
106,0.97,0.55
107,-0.8,3.17
108,-0.41,4.49
109,-0.44,-3.98
110,2.9,0.97
111,0.37,-3.95
112,-1.52,3.49
113,0.3,2.79
114,0.55,5.15
115,-1.56,-3.37
116,1.73,0.14
117,1.26,-2.26
118,0.36,3.77
119,0.82,3.0
120,0.11,1.81
121,-0.82,3.17
122,2.29,-2.74
123,-3.09,1.67
124,1.91,2.49
125,0.45,4.15
126,3.22,-4.2
127,-2.75,-0.19
