timestamp,accX,accZ
0,-0.8,3.2
1,0.95,-3.95
2,0.46,-2.83
3,-1.19,4.11
4,0.67,1.91
5,-1.31,2.53
6,3.42,6.06
7,1.85,-5.34
8,-0.33,-0.58
9,-0.36,4.66
10,1.66,0.8
11,-2.46,2.06
12,2.08,1.21
13,-1.73,-6.11
14,-0.47,2.67
15,0.61,4.63
16,0.29,1.4
17,0.34,2.88
18,1.36,-2.13
19,1.04,-2.1
20,1.43,3.54
21,-0.4,4.76
22,-0.46,0.82
23,-0.42,6.16
24,0.95,-5.48
25,-2.42,-0.15
26,0.99,6.18
27,-0.63,0.3
28,2.73,3.22
29,-0.53,0.75
30,1.61,-5.75
31,-0.87,1.97
32,-0.05,4.45
33,1.29,0.68
34,0.4,3.92
35,2.24,-2.54
36,-0.8,-4.81
37,0.45,4.36
38,0.37,3.47
39,-0.45,1.73
40,1.55,5.13
41,-0.24,-4.89
42,0.89,-1.55
43,-0.12,4.92
44,-0.03,1.96
45,-0.76,2.34
46,4.13,1.7
47,1.48,-6.34
48,-1.74,0.93
49,-0.13,4.0
50,1.96,0.75
51,-0.38,1.23
52,2.09,0.11
53,0.53,-4.16
54,0.89,2.64
55,-1.5,5.48
56,1.83,0.63
57,-1.08,5.92
58,2.88,-4.11
59,-0.72,-1.28
60,-0.7,5.49
61,1.98,1.44
62,-1.66,3.74
63,1.52,2.78
64,0.74,-5.55
65,1.29,1.26
66,-0.74,4.33
67,1.54,1.24
68,-2.97,1.41
69,4.82,0.18
70,-0.44,-6.6
71,-0.36,4.33
72,1.06,3.73
73,1.21,0.75
74,-2.66,5.3
75,1.23,-3.98
76,1.43,-2.99
77,-1.74,5.24
78,1.42,2.84
79,0.48,1.65
80,-0.53,4.13
81,4.28,-6.77
82,-3.48,0.13
83,2.46,4.91
84,-0.53,0.31
85,-0.11,3.85
86,0.93,-0.21
87,0.26,-5.35
88,0.76,1.47
89,0.63,5.45
90,0.93,0.06
91,-0.2,3.23
92,-0.46,-3.92
93,1.45,-3.13
94,-1.84,4.04
95,1.75,2.86
96,-1.38,1.69
97,-0.84,6.47
98,1.36,-5.62
99,0.04,-0.8
100,-0.19,5.64
101,0.74,0.57
102,-2.92,3.12
103,2.16,0.83
104,-0.38,-5.5
105,-1.07,2.17
106,0.77,3.92
107,-0.14,1.19
108,0.44,2.6
109,1.2,-1.92
110,0.29,-2.68
111,-0.08,3.87
112,-0.89,3.85
113,0.73,2.01
114,-2.51,5.25
115,2.55,-4.42
116,-1.62,-0.71
117,0.23,6.27
118,0.04,0.84
119,-0.19,4.06
120,-0.5,0.86
121,1.8,-5.56
122,2.04,2.18
123,0.19,4.27
124,1.34,1.19
125,-1.67,2.51
126,4.8,-1.72
127,-1.23,-5.26
