timestamp,accX,accZ
0,-1.27,-1.27
1,-2.45,1.22
2,3.47,-0.66
3,-0.5,2.12
4,1.92,1.16
5,-0.88,0.75
6,-0.28,1.11
7,0.84,0.44
8,0.98,0.33
9,-3.48,1.41
10,0.25,1.71
11,0.54,-1.62
12,-1.58,4.36
13,2.2,-1.71
14,-0.08,2.03
15,0.14,1.63
16,1.01,1.87
17,-0.79,1.8
18,-0.77,0.87
19,1.07,0.52
20,-1.49,1.0
21,2.44,2.35
22,-0.07,-2.44
23,0.31,2.23
24,3.64,-0.82
25,1.43,3.11
26,0.0,0.91
27,1.36,2.24
28,-0.34,1.15
29,2.34,1.99
30,-1.51,-0.67
31,-0.42,1.47
32,1.05,2.6
33,0.28,0.39
34,-1.47,2.32
35,3.17,-0.33
36,-0.97,-0.5
37,1.32,2.05
38,-0.84,1.07
39,3.55,-0.0
40,0.22,1.79
41,1.91,-0.04
42,-0.36,-0.22
43,0.33,1.91
44,1.01,0.49
45,-1.23,2.34
46,0.5,1.19
47,1.7,0.11
48,-2.29,0.74
49,2.57,2.77
50,1.58,-1.78
51,-0.18,3.34
52,-0.41,-0.95
53,-1.67,0.18
54,3.04,2.39
55,-1.34,1.17
56,-1.76,0.73
57,-2.31,1.73
58,3.45,-1.37
59,-0.76,2.69
60,1.97,1.62
61,-0.89,0.58
62,-0.01,1.92
63,-1.25,-0.66
64,4.09,0.23
65,0.49,2.89
66,-1.01,2.19
67,1.44,-1.65
68,-0.45,1.93
69,1.65,-1.32
70,-1.15,2.55
71,0.31,1.2
72,0.17,2.13
73,1.02,0.63
74,-1.08,0.88
75,3.41,-0.31
76,-2.54,1.45
77,0.09,1.93
78,0.38,-2.41
79,-1.84,2.89
80,3.28,-1.29
81,-2.29,1.51
82,3.06,2.51
83,2.06,1.45
84,-1.69,1.12
85,0.63,1.09
86,2.71,-0.19
87,-0.62,0.25
88,-0.62,2.66
89,0.75,-2.08
90,-0.48,3.28
91,0.59,-0.09
92,-0.66,0.54
93,-1.33,1.36
94,0.75,1.69
95,1.16,-0.17
96,-2.46,3.08
97,2.81,-1.1
98,-2.18,1.67
99,1.67,1.42
100,-0.13,0.88
101,-0.38,2.8
102,2.94,0.54
103,-1.34,-0.51
104,-0.12,2.97
105,0.35,2.17
106,1.55,-1.26
107,-2.32,2.13
108,2.18,-0.35
109,-2.27,0.07
110,-0.17,1.93
111,1.2,1.46
112,-1.57,0.27
113,2.6,2.27
114,3.57,-0.05
115,-1.95,1.94
116,2.19,1.62
117,-0.34,0.19
118,0.98,1.73
119,0.71,0.24
120,-0.72,-0.26
121,-1.85,2.89
122,3.11,2.16
123,-1.34,-0.43
124,0.5,2.45
125,0.4,-1.79
126,-0.24,1.9
127,0.5,1.68
