timestamp,accX,accZ
0,0.84,3.15
1,1.15,2.22
2,1.16,0.66
3,-1.65,1.86
4,1.75,-1.02
5,-1.27,1.48
6,2.37,2.32
7,-1.68,1.64
8,-0.95,-0.55
9,0.53,2.67
10,0.18,-2.71
11,0.07,3.06
12,2.45,1.11
13,-1.88,1.33
14,-1.12,2.58
15,2.44,0.19
16,-0.61,-1.12
17,-0.39,2.43
18,1.8,2.53
19,-0.2,-0.73
20,1.66,3.01
21,-0.16,-2.12
22,0.44,0.87
23,0.91,2.54
24,-0.63,1.01
25,0.71,0.22
26,-1.17,0.81
27,2.07,-1.91
28,-0.06,2.96
29,0.54,2.1
30,0.66,0.53
31,-4.44,3.09
32,1.84,-2.02
33,-1.38,0.59
34,1.48,2.52
35,2.77,2.07
36,-0.86,-0.86
37,-1.47,1.62
38,0.92,-1.45
39,-1.14,1.48
40,0.65,2.36
41,2.23,1.91
42,-3.92,0.49
43,2.19,1.28
44,-1.43,-1.24
45,1.01,4.35
46,0.86,1.67
47,-0.56,0.23
48,-1.7,2.24
49,2.13,-1.31
50,-1.19,0.87
51,1.49,2.6
52,1.43,2.13
53,-0.92,-0.65
54,0.5,3.64
55,0.08,-3.13
56,0.62,3.23
57,0.93,2.35
58,0.26,1.3
59,-0.15,1.5
60,0.08,-0.68
61,1.14,-0.77
62,-1.59,2.36
63,2.18,2.31
64,-0.92,-0.32
65,-1.66,3.45
66,1.92,-2.53
67,-1.29,1.19
68,3.16,2.34
69,-0.75,1.31
70,-0.11,0.38
71,-0.22,1.79
72,0.63,-1.76
73,0.38,3.32
74,-1.19,1.51
75,0.34,1.01
76,-1.91,3.03
77,2.4,-0.36
78,-3.95,-0.3
79,3.22,3.52
80,-0.35,2.18
81,2.44,-0.62
82,-1.42,2.31
83,1.19,-1.59
84,0.48,0.91
85,1.09,2.23
86,-0.34,1.71
87,-1.86,0.25
88,1.59,1.27
89,0.19,-2.11
90,-0.22,4.33
91,1.01,1.63
92,-1.25,1.37
93,-1.11,2.08
94,0.05,-1.37
95,1.2,0.03
96,-0.81,2.82
97,0.64,1.96
98,0.18,-1.45
99,2.8,3.25
100,-1.38,-2.91
101,1.49,2.87
102,3.1,2.4
103,-1.72,1.06
104,1.43,1.64
105,0.11,-0.55
106,0.94,-0.79
107,1.15,3.07
108,-0.5,2.27
109,0.67,-0.21
110,-2.33,2.47
111,-0.86,-2.52
112,-0.09,0.9
113,3.33,3.41
114,-0.29,1.17
115,0.69,-0.03
116,-0.91,2.14
117,0.9,-2.12
118,1.05,2.29
119,0.2,2.82
120,1.04,1.02
121,0.33,3.57
122,1.46,-0.55
123,-0.63,-1.18
124,1.89,3.77
125,-1.22,1.4
126,2.06,-0.06
127,-1.35,2.09
