timestamp,accX,accZ
0,-3.61,-10.27
1,1.06,6.8
2,0.61,-2.92
3,-1.77,-3.86
4,5.71,6.06
5,0.84,7.16
6,0.38,3.14
7,0.3,4.41
8,0.04,-6.87
9,-0.56,1.47
10,5.24,12.32
11,-6.51,-9.6
12,8.64,5.33
13,0.58,-1.19
14,-2.79,-5.68
15,4.59,2.62
16,-0.54,13.43
17,-2.88,-9.27
18,4.62,8.39
19,-2.18,-7.8
20,-4.58,0.02
21,7.11,9.27
22,-6.31,-2.97
23,-1.49,1.53
24,1.3,1.75
25,-3.85,-5.69
26,-0.01,1.3
27,3.4,15.94
28,-1.95,-12.81
29,-3.41,7.82
30,2.87,-6.31
31,-3.13,-1.69
32,7.06,4.14
33,-1.95,4.0
34,-2.69,1.57
35,-0.5,5.81
36,-4.33,-9.78
37,0.3,2.17
38,5.93,12.16
39,-7.0,-13.67
40,-1.76,6.47
41,4.3,-1.17
42,-2.26,-3.5
43,4.45,3.37
44,-0.19,10.06
45,-5.57,-0.62
46,4.25,6.2
47,-0.77,-6.33
48,-4.33,-0.12
49,5.14,9.99
50,-6.97,-9.53
51,1.17,4.98
52,2.31,1.07
53,-8.07,-3.18
54,3.22,2.85
55,3.52,16.55
56,-4.01,-9.1
57,2.09,7.71
58,0.41,-3.77
59,-4.08,-1.79
60,3.55,7.05
61,-0.17,6.23
62,-2.65,3.17
63,2.84,3.23
64,-0.97,-7.05
65,-0.21,3.2
66,6.03,11.85
67,-12.17,-9.66
68,4.3,4.7
69,-0.06,-0.44
70,2.43,-5.85
71,4.37,2.73
72,3.44,11.79
73,-3.56,-5.45
74,1.03,5.94
75,1.73,-6.71
76,0.19,-0.45
77,6.73,8.35
78,-8.82,-4.61
79,1.62,2.91
80,3.78,1.15
81,-2.59,-6.31
82,4.0,0.98
83,3.69,15.63
84,-3.41,-12.77
85,2.29,10.21
86,-0.19,-6.99
87,-2.27,-0.26
88,4.72,3.83
89,1.3,5.32
90,-4.15,3.12
91,4.04,6.08
92,-6.55,-7.93
93,2.14,1.55
94,3.97,14.59
95,-0.22,-14.34
96,-1.8,5.02
97,3.15,-1.79
98,-6.39,-4.65
99,8.43,5.1
100,0.83,13.41
101,-5.05,1.4
102,4.29,6.61
103,-1.08,-5.66
104,-1.08,0.19
105,2.06,5.61
106,-1.72,1.18
107,-3.25,3.93
108,0.89,0.73
109,-2.77,-6.94
110,-0.87,5.46
111,7.15,15.2
112,-8.76,-11.5
113,-3.86,5.14
114,5.3,-2.85
115,-6.26,-1.54
116,6.03,6.56
117,-2.12,5.41
118,-0.48,5.01
119,0.93,1.81
120,-1.87,-6.47
121,3.14,0.16
122,4.35,11.37
123,-6.13,-9.64
124,7.52,3.96
125,-2.56,-0.42
126,-3.01,-6.42
127,8.06,4.58
