timestamp,accX,accZ
0,2.98,2.15
1,-0.29,-0.37
2,4.83,0.55
3,-4.61,3.79
4,-2.43,-2.33
5,-4.18,2.74
6,3.25,0.6
7,1.36,-0.92
8,1.04,4.55
9,0.38,5.28
10,5.76,2.65
11,-0.47,3.78
12,2.52,-1.23
13,-3.19,0.04
14,1.17,6.21
15,-1.08,3.75
16,-6.37,-0.95
17,2.34,2.5
18,-1.51,-2.89
19,-1.49,2.83
20,4.39,6.82
21,-3.81,1.54
22,4.87,4.85
23,0.83,0.26
24,0.38,-0.58
25,2.15,4.21
26,-1.5,4.74
27,-4.01,-0.21
28,4.51,1.81
29,-2.31,-2.95
30,2.48,2.67
31,-0.6,3.53
32,2.85,-3.38
33,0.81,2.75
34,-2.71,0.73
35,-1.19,-1.43
36,6.43,5.04
37,-4.81,6.56
38,4.5,2.87
39,-1.72,3.6
40,-2.55,-2.58
41,3.13,3.32
42,-0.54,3.18
43,-3.55,0.83
44,-3.36,-3.72
45,-3.0,-0.5
46,-0.64,-1.7
47,3.17,3.99
48,-0.7,6.9
49,4.5,0.39
50,-0.24,2.81
51,0.37,-4.02
52,0.96,-0.17
53,-3.97,2.94
54,-2.29,0.72
55,3.24,-0.38
56,0.52,0.72
57,0.67,-2.45
58,2.01,2.36
59,1.34,3.68
60,-1.69,-1.31
61,2.54,5.34
62,-5.29,-2.89
63,0.01,0.23
64,-0.78,3.28
65,-0.54,6.1
66,0.17,-1.69
67,1.67,1.38
68,1.27,-2.16
69,0.86,1.52
70,0.94,3.97
71,-6.03,-3.05
72,3.85,1.75
73,1.14,-0.38
74,-2.66,-3.25
75,-0.53,3.1
76,-2.06,4.27
77,0.58,3.64
78,-0.13,2.24
79,-3.53,-3.7
80,5.15,1.2
81,-1.99,3.41
82,0.79,2.64
83,-5.09,-1.54
84,3.75,-0.29
85,-0.57,-2.3
86,1.06,2.37
87,-0.52,5.57
88,-1.48,0.9
89,1.37,3.25
90,1.4,-1.18
91,-1.23,-2.63
92,2.13,4.17
93,2.66,4.51
94,-5.42,0.54
95,1.46,1.82
96,-3.49,-3.08
97,3.37,3.01
98,-2.73,4.17
99,0.12,-2.38
100,4.49,2.19
101,-1.56,-0.07
102,3.06,-1.83
103,-0.35,3.0
104,0.62,6.72
105,-3.47,1.98
106,4.71,5.35
107,-0.06,-3.3
108,3.75,0.5
109,-2.39,0.33
110,1.37,-2.25
111,-1.31,-1.62
112,-1.27,2.35
113,-1.32,-2.28
114,0.4,3.86
115,1.42,7.6
116,0.73,1.85
117,2.85,5.82
118,-5.15,-3.1
119,4.99,2.09
120,-0.2,3.56
121,2.56,5.85
122,0.08,-3.97
123,0.31,1.52
124,-0.95,-3.41
125,-1.71,3.13
126,3.39,6.56
127,-2.91,-5.61
