timestamp,accX,accZ
0,1.1,1.52
1,1.83,1.77
2,-0.05,-0.41
3,0.61,1.12
4,-0.15,-0.3
5,-0.22,1.7
6,-2.63,0.86
7,2.02,2.53
8,-1.62,0.22
9,1.12,-0.32
10,-0.48,0.54
11,0.78,1.43
12,0.44,2.06
13,-0.63,0.68
14,3.0,2.11
15,1.04,-0.11
16,-0.39,0.78
17,1.31,2.35
18,-0.1,2.25
19,-0.58,-1.45
20,1.71,2.07
21,-0.37,-1.37
22,0.51,2.9
23,1.38,0.29
24,-0.69,2.82
25,0.77,0.66
26,1.21,0.25
27,-0.98,0.07
28,0.55,1.16
29,-0.54,2.0
30,0.1,2.08
31,-0.4,1.11
32,2.53,0.15
33,-3.01,0.39
34,2.72,2.43
35,-1.45,2.01
36,2.2,-0.66
37,-0.1,1.99
38,-0.28,-0.69
39,0.8,0.76
40,0.15,0.8
41,0.48,2.04
42,-0.48,0.15
43,1.07,0.19
44,0.57,-0.27
45,-2.08,2.48
46,-0.37,1.71
47,0.86,0.58
48,0.14,1.39
49,1.28,-0.36
50,0.85,0.62
51,-2.38,1.08
52,0.48,2.34
53,0.45,-0.72
54,1.28,1.21
55,2.15,-0.03
56,0.21,1.48
57,-0.04,0.92
58,1.73,2.2
59,-1.33,0.44
60,2.03,1.52
61,-0.69,-0.1
62,1.9,2.21
63,-2.11,1.47
64,-2.51,-1.16
65,0.95,2.05
66,1.56,-1.37
67,-0.0,2.41
68,-0.05,0.93
69,1.58,2.19
70,1.84,0.67
71,-1.53,-0.05
72,1.98,0.71
73,0.29,0.69
74,1.31,2.57
75,-1.3,1.37
76,-1.51,1.41
77,2.42,0.42
78,-0.22,-0.12
79,1.69,2.26
80,-0.02,1.45
81,0.94,0.96
82,-1.46,0.96
83,1.02,-0.17
84,0.7,-0.04
85,-0.17,1.7
86,-0.98,1.6
87,-1.52,-0.19
88,1.97,1.74
89,1.67,-1.58
90,-2.16,1.65
91,-3.01,1.55
92,2.3,2.06
93,-3.19,2.49
94,1.37,-0.5
95,-0.52,2.18
96,0.09,1.64
97,2.91,2.79
98,-2.23,-0.67
99,0.85,2.43
100,2.05,-1.21
101,-0.94,1.54
102,1.81,0.91
103,-1.73,1.99
104,0.27,-0.46
105,-0.62,0.65
106,0.47,-0.04
107,-1.05,0.38
108,0.05,1.57
109,0.37,2.07
110,0.08,0.36
111,-1.0,1.42
112,0.44,-0.68
113,0.38,2.11
114,-0.15,0.57
115,1.19,2.91
116,0.69,2.03
117,-0.3,0.31
118,0.67,1.19
119,1.84,1.31
120,1.33,2.33
121,-0.41,-0.28
122,0.14,1.65
123,0.44,-0.59
124,-0.57,1.56
125,-1.98,0.49
126,0.43,2.91
127,1.06,-0.96
