timestamp,accX,accZ
0,1.14,2.49
1,-0.72,3.23
2,-2.3,1.46
3,1.07,-1.17
4,0.57,-3.75
5,0.08,4.02
6,-1.65,3.86
7,1.44,1.49
8,-1.96,6.32
9,2.67,-4.3
10,-3.25,-1.3
11,0.76,6.02
12,0.26,2.64
13,0.84,0.51
14,-0.03,2.35
15,1.01,-5.56
16,0.13,0.87
17,-0.61,4.68
18,2.38,2.2
19,-4.52,0.37
20,5.31,0.58
21,-1.25,-6.99
22,0.94,4.21
23,1.79,4.76
24,0.64,1.84
25,-1.19,5.83
26,1.16,-3.01
27,0.73,-4.55
28,-1.81,5.12
29,1.27,4.24
30,0.19,0.83
31,-0.08,4.2
32,3.68,-6.22
33,-2.41,-1.2
34,1.18,4.34
35,0.31,2.31
36,0.67,0.66
37,0.22,2.4
38,1.51,-5.49
39,0.49,0.66
40,-0.67,4.89
41,2.06,1.39
42,-3.71,1.05
43,4.97,0.47
44,-0.77,-5.52
45,-0.23,4.88
46,2.07,3.65
47,-2.05,1.97
48,0.51,6.13
49,-0.77,-3.65
50,1.73,-1.98
51,-2.12,4.65
52,1.79,4.59
53,-0.98,-0.98
54,0.2,3.83
55,3.22,-5.99
56,-0.54,0.78
57,0.42,4.97
58,0.44,1.87
59,0.66,0.16
60,-0.54,0.18
61,1.96,-5.57
62,-0.71,3.09
63,-1.31,3.99
64,2.53,1.52
65,-2.87,4.91
66,2.51,-2.38
67,0.13,-4.81
68,-1.21,5.17
69,0.99,4.64
70,-0.53,1.41
71,-0.61,4.63
72,1.21,-4.98
73,0.97,-2.38
74,-0.34,5.57
75,2.66,2.94
76,-0.31,-1.01
77,3.26,2.07
78,1.8,-7.44
79,-1.81,1.3
80,0.72,3.54
81,1.71,2.41
82,-0.6,-0.17
83,-0.56,-1.6
84,0.45,-5.23
85,0.38,3.47
86,0.37,4.63
87,0.75,1.32
88,-2.44,5.55
89,1.9,-5.23
90,-1.17,-2.34
91,0.21,5.92
92,0.88,3.49
93,1.53,1.84
94,1.23,3.15
95,-0.09,-5.11
96,0.26,0.22
97,-0.2,5.11
98,2.08,2.73
99,-1.8,-0.2
100,3.94,0.6
101,0.06,-6.42
102,-0.62,4.04
103,1.9,3.32
104,-0.07,2.59
105,2.07,4.35
106,-1.83,-2.95
107,2.63,-3.76
108,-0.82,4.86
109,-0.75,4.64
110,2.86,1.33
111,-1.45,5.05
112,3.63,-5.69
113,-2.19,-2.07
114,2.14,5.4
115,-2.52,2.28
116,4.68,0.79
117,-0.28,1.22
118,1.8,-6.18
119,0.18,0.15
120,-3.26,3.86
121,4.21,2.49
122,-4.8,-0.52
123,4.26,-0.7
124,-1.82,-6.32
125,-0.42,4.03
126,2.98,4.28
127,-1.28,2.51
