timestamp,accX,accZ
0,-0.7,0.09
1,2.49,1.97
2,0.9,1.88
3,-0.96,1.95
4,-0.61,1.74
5,2.61,-1.33
6,-1.73,1.05
7,-0.19,1.22
8,0.77,1.34
9,-1.05,1.18
10,2.44,0.78
11,-0.33,-0.81
12,-1.95,2.36
13,3.55,1.42
14,-1.11,1.98
15,-0.82,1.93
16,2.37,-0.91
17,-1.54,0.95
18,1.54,1.99
19,1.27,1.4
20,-1.97,1.67
21,2.53,1.42
22,-0.03,-1.4
23,-0.11,2.01
24,1.01,0.54
25,0.85,2.04
26,1.06,0.58
27,1.23,0.37
28,0.75,-1.14
29,-0.95,1.94
30,1.07,1.26
31,-0.05,2.41
32,1.97,2.91
33,-0.63,-1.53
34,2.15,1.0
35,2.27,0.67
36,0.75,1.84
37,-1.63,0.26
38,1.54,1.96
39,1.48,-2.03
40,-1.13,2.14
41,0.45,0.3
42,1.7,2.04
43,-1.72,0.13
44,2.09,0.37
45,-0.79,-0.87
46,-1.17,2.42
47,0.36,1.43
48,-0.14,1.94
49,0.01,2.08
50,2.5,-1.52
51,-1.51,1.04
52,1.31,1.31
53,0.09,1.72
54,-0.11,1.77
55,1.66,1.16
56,-1.74,-1.46
57,1.07,2.5
58,1.08,1.05
59,0.12,2.13
60,-0.87,0.63
61,1.49,-0.16
62,0.78,-0.64
63,-1.0,2.05
64,4.27,2.24
65,-3.57,1.67
66,0.01,2.73
67,1.69,-1.16
68,-1.29,0.97
69,2.81,-0.33
70,-0.6,2.05
71,-0.32,0.86
72,2.56,1.4
73,0.0,-1.51
74,-1.47,2.11
75,0.62,1.5
76,0.71,1.78
77,-0.94,1.11
78,2.35,-0.97
79,-1.36,0.12
80,-0.01,1.98
81,2.95,2.14
82,-2.87,1.69
83,1.8,3.1
84,3.08,-1.68
85,-2.55,1.58
86,3.25,1.15
87,-2.34,1.48
88,-0.14,1.02
89,0.39,0.81
90,-0.25,-1.04
91,-0.29,2.73
92,1.58,1.02
93,-0.69,2.07
94,-0.44,0.73
95,1.44,0.27
96,-0.71,0.03
97,-0.28,2.12
98,0.57,1.8
99,-1.69,2.15
100,0.78,1.64
101,0.75,-0.96
102,-0.04,1.42
103,1.81,0.97
104,-0.42,1.97
105,-1.39,0.07
106,2.22,0.69
107,0.95,-1.32
108,0.25,2.37
109,-0.25,1.32
110,0.54,2.03
111,-0.79,1.22
112,0.47,-1.12
113,-0.39,0.37
114,0.64,2.12
115,3.76,1.97
116,-3.06,1.31
117,0.55,2.73
118,1.89,-1.85
119,-1.49,1.77
120,1.88,2.06
121,1.51,1.75
122,-1.71,0.61
123,2.07,0.69
124,-1.29,-0.87
125,-0.26,2.42
126,0.17,0.53
127,1.05,2.45
