timestamp,accX,accZ
0,0.79,0.19
1,1.53,0.7
2,2.73,0.3
3,-2.51,2.62
4,-0.61,1.92
5,-1.55,0.11
6,1.12,2.04
7,2.61,-1.19
8,-0.87,1.89
9,0.75,2.77
10,-0.91,2.04
11,-1.01,-1.26
12,0.75,2.52
13,-0.65,-1.19
14,0.26,1.53
15,0.25,1.82
16,0.9,2.25
17,0.33,1.04
18,-0.22,-0.09
19,1.77,-0.66
20,1.61,1.08
21,1.65,2.38
22,-1.41,1.77
23,-0.03,1.12
24,0.01,-0.67
25,0.84,1.66
26,0.87,1.92
27,-2.29,2.57
28,2.27,-1.68
29,1.15,2.9
30,-0.37,-2.01
31,1.34,3.28
32,0.35,0.16
33,0.34,3.03
34,0.94,-0.95
35,0.33,0.98
36,1.07,-0.34
37,-0.48,1.31
38,1.19,3.0
39,-0.88,0.88
40,0.87,3.23
41,3.3,-0.82
42,-2.01,0.53
43,0.63,1.89
44,0.94,2.62
45,0.51,-1.22
46,-0.94,1.86
47,0.28,-1.04
48,-1.61,0.4
49,0.38,1.74
50,-0.25,1.74
51,-1.87,-0.43
52,1.98,1.17
53,0.21,-1.0
54,2.06,3.18
55,0.26,0.86
56,0.39,2.63
57,2.23,0.96
58,1.36,-0.3
59,0.01,1.18
60,-0.93,0.89
61,0.66,3.21
62,0.73,-0.44
63,1.95,2.44
64,0.2,-2.02
65,-0.62,1.92
66,-0.04,2.3
67,0.12,1.9
68,1.11,-0.36
69,-0.46,1.3
70,1.21,-0.99
71,-0.04,2.36
72,1.03,2.55
73,-0.66,1.37
74,0.61,1.36
75,3.9,-0.45
76,-3.28,0.04
77,3.9,2.76
78,-2.26,2.03
79,2.93,0.5
80,-1.06,1.28
81,1.27,-0.84
82,0.8,0.47
83,-0.82,1.78
84,2.03,2.73
85,-2.19,-1.64
86,2.12,2.88
87,-0.7,-1.9
88,2.37,4.46
89,-2.85,-0.47
90,-0.5,2.89
91,0.01,0.08
92,0.33,0.49
93,1.01,0.2
94,0.37,3.08
95,3.4,1.88
96,4.46,1.25
97,-3.29,0.88
98,5.11,-0.78
99,-2.39,0.06
100,1.4,2.18
101,1.63,1.7
102,-0.39,-0.6
103,0.33,1.73
104,1.2,-1.63
105,-0.87,1.36
106,2.46,1.77
107,-0.97,1.9
108,-0.92,-0.39
109,0.37,-0.76
110,0.35,0.3
111,-0.0,1.33
112,-0.72,1.9
113,0.63,2.18
114,0.22,0.3
115,1.78,-0.01
116,-0.59,-0.17
117,-0.57,1.76
118,1.62,2.57
119,-0.61,-1.68
120,-0.24,2.24
121,-0.32,-2.12
122,1.9,2.25
123,-2.04,1.51
124,1.83,2.71
125,-0.28,-1.01
126,0.71,1.45
127,0.15,-0.99
