timestamp,accX,accZ
0,-1.49,1.52
1,1.56,3.79
2,-0.83,-1.69
3,1.78,-0.33
4,-0.33,-1.7
5,2.15,2.32
6,2.45,4.45
7,-1.24,1.57
8,0.71,4.2
9,3.96,-2.2
10,-3.04,-0.53
11,3.23,3.35
12,-0.9,2.88
13,2.02,-0.41
14,-2.66,-0.28
15,1.04,-1.47
16,0.43,0.75
17,-1.7,2.29
18,1.01,3.18
19,-1.07,-1.0
20,2.5,0.43
21,-1.75,-3.0
22,-1.29,2.42
23,0.11,2.18
24,-1.11,3.97
25,-1.66,2.45
26,1.61,-1.05
27,0.47,-0.59
28,-0.14,3.33
29,-0.78,3.03
30,1.58,-0.11
31,1.0,0.61
32,1.07,-2.73
33,-1.65,1.29
34,1.76,0.9
35,-0.68,3.53
36,2.03,-1.33
37,2.2,-0.71
38,0.15,-1.26
39,0.16,2.79
40,1.34,2.42
41,-1.04,2.96
42,-4.13,1.98
43,5.41,-1.36
44,-4.94,-0.39
45,3.33,2.02
46,-3.73,3.07
47,4.31,0.13
48,-2.51,-0.71
49,0.61,-1.22
50,-2.73,0.39
51,0.84,1.88
52,0.74,4.19
53,-0.55,-2.05
54,3.37,0.81
55,-1.56,-2.23
56,-1.54,2.52
57,4.51,2.53
58,-0.9,3.5
59,-0.46,2.17
60,-0.32,-1.3
61,-0.92,-0.4
62,1.76,2.81
63,-0.27,3.57
64,0.48,-2.0
65,2.36,0.74
66,0.82,-2.91
67,0.02,2.6
68,2.34,2.28
69,-2.29,3.55
70,-2.13,-1.92
71,1.28,0.13
72,0.08,-1.28
73,1.61,2.05
74,-1.15,3.13
75,0.83,2.79
76,-2.06,0.62
77,2.12,-1.34
78,-0.9,-1.41
79,1.32,4.47
80,-0.48,2.36
81,0.94,2.48
82,-1.5,0.34
83,0.04,-1.69
84,-0.05,1.47
85,1.21,3.16
86,-1.23,3.04
87,0.21,-2.03
88,1.05,0.1
89,-2.69,-2.9
90,2.27,4.3
91,1.44,1.44
92,-2.04,3.64
93,2.16,1.83
94,0.2,-1.36
95,2.0,0.11
96,0.73,1.96
97,-0.58,3.56
98,-1.09,-1.01
99,-0.15,1.63
100,3.93,-2.34
101,0.66,2.57
102,-0.75,1.0
103,2.02,3.68
104,-0.6,-1.99
105,1.4,0.07
106,-0.13,-1.29
107,-0.55,1.37
108,2.75,3.55
109,-1.32,2.9
110,-0.71,2.53
111,1.07,-1.12
112,0.13,-1.33
113,6.56,2.6
114,-5.13,2.34
115,2.57,3.16
116,-0.81,0.06
117,0.54,-1.25
118,0.46,1.03
119,1.59,2.2
120,0.49,4.12
121,0.1,-3.0
122,3.56,1.04
123,-2.41,-2.97
124,-0.95,4.08
125,0.44,0.78
126,-2.05,4.11
127,1.11,-0.55
