timestamp,accX,accZ
0,-0.85,-2.21
1,1.06,0.24
2,-1.25,1.91
3,-0.09,0.94
4,-2.54,2.04
5,-1.72,2.16
6,2.31,-0.93
7,-0.62,0.83
8,0.07,1.74
9,2.92,1.64
10,-2.43,1.76
11,-0.99,2.09
12,2.35,-2.27
13,-2.61,2.03
14,2.09,2.02
15,-0.18,1.5
16,-1.92,1.85
17,3.61,-0.38
18,-1.98,-2.15
19,0.11,2.33
20,0.43,1.21
21,-1.0,2.09
22,1.48,0.91
23,0.02,-0.8
24,-0.33,-1.33
25,0.35,2.51
26,-1.59,1.66
27,2.16,2.66
28,-1.93,0.34
29,0.06,-1.39
30,1.5,-1.04
31,-2.46,2.93
32,3.12,1.78
33,-2.4,2.29
34,0.54,2.34
35,2.43,-2.81
36,-1.93,0.5
37,1.08,1.98
38,-0.84,1.1
39,0.04,1.93
40,-0.1,1.73
41,1.34,-2.0
42,-1.69,1.04
43,3.13,2.27
44,-0.74,1.73
45,-0.14,1.72
46,1.98,0.71
47,0.33,-1.87
48,-0.34,2.73
49,1.65,1.38
50,-0.94,2.13
51,0.39,1.53
52,2.65,-0.61
53,-2.05,-0.66
54,1.01,2.63
55,0.49,0.56
56,-0.78,3.32
57,-0.88,2.02
58,1.53,-1.76
59,-0.97,0.21
60,1.59,2.3
61,-0.05,2.12
62,0.07,1.84
63,-0.36,2.28
64,2.92,-2.6
65,-2.47,0.33
66,2.51,3.3
67,-0.56,0.04
68,-0.95,2.74
69,2.54,-0.73
70,0.49,-1.96
71,-1.3,2.41
72,0.99,1.59
73,0.23,2.08
74,-1.73,0.65
75,2.54,-0.34
76,-1.77,-2.08
77,0.32,2.61
78,1.43,1.31
79,-1.21,2.79
80,2.39,2.24
81,0.61,-2.15
82,-0.13,-0.16
83,-0.43,2.39
84,1.91,1.83
85,-1.74,1.67
86,0.23,2.69
87,2.42,-2.41
88,-2.36,1.03
89,1.15,2.22
90,0.13,0.88
91,-0.87,1.21
92,2.82,0.96
93,-0.72,-2.16
94,0.23,2.98
95,-1.17,-1.07
96,0.06,3.23
97,-1.27,0.39
98,3.06,0.56
99,-0.1,-1.39
100,-0.34,3.12
101,-0.02,0.73
102,-2.23,2.65
103,0.06,2.8
104,0.28,-2.28
105,0.38,1.07
106,-0.72,2.28
107,0.12,1.83
108,-2.39,3.07
109,0.17,1.93
110,2.52,-2.87
111,1.05,2.0
112,-4.53,1.55
113,3.63,1.38
114,-2.76,1.48
115,2.85,0.11
116,-0.26,-2.2
117,-0.67,1.98
118,4.12,1.67
119,-1.49,1.29
120,-1.78,2.66
121,2.16,-1.9
122,-1.93,-1.36
123,0.07,2.64
124,0.6,1.84
125,-0.49,1.98
126,1.51,1.78
127,1.39,-2.08
