timestamp,accX,accZ
0,1.67,2.54
1,-1.25,2.22
2,-1.55,3.17
3,1.56,1.29
4,-2.58,0.9
5,3.57,0.26
6,-1.8,1.07
7,1.54,3.38
8,2.73,-0.68
9,-4.55,0.1
10,7.06,-0.65
11,3.04,1.61
12,-1.91,1.85
13,0.71,2.36
14,0.8,-2.39
15,-1.28,0.78
16,0.94,-0.49
17,0.06,0.78
18,2.32,3.99
19,1.78,3.33
20,-3.71,3.22
21,5.9,0.34
22,-4.92,-1.47
23,3.13,2.19
24,0.21,2.46
25,0.66,2.19
26,3.84,-0.16
27,1.06,0.68
28,1.54,-0.52
29,-0.79,2.36
30,2.76,4.23
31,0.58,-3.68
32,-2.1,1.67
33,0.39,-1.31
34,-0.51,2.51
35,-0.07,1.26
36,-1.15,3.0
37,-0.41,0.21
38,1.95,1.51
39,0.03,0.49
40,0.13,2.37
41,-0.95,2.4
42,2.05,-3.28
43,-0.15,0.69
44,-0.9,-1.29
45,-1.32,1.18
46,2.53,2.85
47,-1.87,2.47
48,-1.06,-1.64
49,1.75,1.61
50,1.0,-0.5
51,-2.02,2.57
52,1.41,2.59
53,-0.08,2.87
54,-1.76,1.03
55,4.52,0.08
56,-1.4,-0.24
57,0.03,1.47
58,0.51,3.0
59,2.24,-0.93
60,0.54,1.82
61,-0.54,-1.56
62,1.86,0.71
63,2.18,2.86
64,-0.94,2.93
65,2.99,-1.65
66,-2.17,0.98
67,1.52,-0.21
68,-0.46,1.85
69,2.24,1.7
70,-1.03,2.46
71,1.73,0.19
72,1.16,0.65
73,0.44,0.62
74,-0.09,2.23
75,1.63,3.62
76,0.9,-4.2
77,3.68,1.8
78,-3.65,-1.64
79,2.06,2.8
80,-1.87,1.84
81,1.39,3.79
82,1.63,-0.56
83,-2.6,1.48
84,1.85,-1.79
85,-0.33,1.61
86,2.1,3.36
87,-1.89,0.74
88,0.54,2.51
89,1.95,-1.66
90,0.5,-0.25
91,-0.31,0.84
92,-2.67,2.44
93,3.31,-2.26
94,1.23,1.12
95,0.37,-0.68
96,0.83,1.26
97,-0.11,2.79
98,-0.51,2.72
99,1.92,0.22
100,2.24,-0.09
101,-1.38,-1.31
102,-1.93,2.39
103,-2.96,1.54
104,3.44,2.14
105,-2.03,-0.94
106,1.5,-0.14
107,-0.58,0.95
108,-1.86,1.2
109,3.96,4.27
110,-3.46,-4.19
111,0.99,3.02
112,1.58,-2.11
113,-0.84,3.66
114,0.54,1.36
115,4.09,4.11
116,-4.28,1.6
117,3.8,0.67
118,1.83,0.43
119,-1.38,-0.22
120,2.52,4.06
121,0.6,-2.46
122,1.87,1.12
123,2.76,-0.56
124,-2.27,-0.39
125,-5.44,0.35
126,3.15,3.47
127,-0.4,-3.23
