timestamp,accX,accZ
0,-2.92,6.62
1,6.63,-0.47
2,-5.35,-3.57
3,3.69,2.18
4,0.63,10.46
5,-3.66,-0.89
6,2.33,6.51
7,-0.75,-6.56
8,-3.44,1.03
9,7.65,7.61
10,-4.29,-11.24
11,3.68,2.47
12,2.87,1.52
13,-3.87,-4.7
14,-0.82,1.9
15,6.5,15.56
16,-5.86,-4.05
17,-0.01,4.82
18,3.3,-1.9
19,-6.67,-1.4
20,7.1,4.35
21,0.05,4.41
22,-0.45,2.37
23,-0.24,2.14
24,-1.2,-5.65
25,-0.61,2.21
26,3.2,12.26
27,-3.27,-10.56
28,4.9,5.65
29,1.32,-1.87
30,-3.22,-4.75
31,2.87,4.6
32,0.16,8.37
33,-2.33,-0.59
34,6.29,4.9
35,-3.45,-5.65
36,-0.73,-0.23
37,7.57,11.84
38,-7.79,-10.95
39,5.95,2.95
40,-3.23,0.96
41,-5.12,-5.53
42,0.07,3.22
43,6.03,12.61
44,-8.72,-5.18
45,5.7,7.99
46,-2.13,-5.16
47,-0.04,-0.44
48,4.37,4.22
49,-5.5,-3.07
50,1.79,-1.39
51,4.93,4.66
52,-7.96,-5.26
53,3.05,1.55
54,1.23,16.4
55,-2.81,-9.67
56,-3.43,8.22
57,11.73,-3.39
58,-5.53,0.06
59,6.84,4.45
60,-0.5,10.31
61,-6.43,-0.81
62,2.93,5.07
63,-5.42,-5.29
64,-3.65,0.56
65,3.85,12.41
66,-5.09,-11.51
67,1.36,3.35
68,4.81,-1.33
69,-1.36,-1.41
70,3.37,1.65
71,-1.4,13.3
72,-5.26,0.22
73,0.36,4.6
74,0.23,-4.52
75,2.4,2.39
76,5.66,9.83
77,-3.2,-4.97
78,-1.42,4.21
79,2.48,0.88
80,-1.55,-4.94
81,-1.94,1.07
82,5.82,16.12
83,-6.79,-8.4
84,-1.84,5.62
85,4.96,-2.39
86,-6.33,-4.22
87,6.74,6.66
88,-1.42,0.96
89,-1.49,1.38
90,6.51,3.64
91,-9.91,-6.0
92,2.67,3.84
93,3.79,12.5
94,-5.36,-10.95
95,4.41,4.08
96,1.48,-0.24
97,0.69,-4.67
98,0.28,4.78
99,2.8,5.43
100,-6.02,1.97
101,6.36,5.56
102,1.93,-4.56
103,-0.66,-1.38
104,6.4,7.15
105,-5.05,-11.3
106,-2.49,2.98
107,6.13,2.95
108,-4.26,-5.8
109,2.52,2.45
110,-0.1,15.31
111,-1.49,-2.85
112,2.52,6.98
113,1.88,-4.54
114,-7.92,-0.3
115,6.34,5.43
116,-6.61,2.96
117,5.0,2.58
118,5.22,3.43
119,-4.02,-6.43
120,6.1,1.03
121,2.46,15.13
122,-1.99,-11.5
123,2.37,8.84
124,2.97,-2.24
125,-6.01,-4.63
126,2.4,3.47
127,3.5,8.69
