timestamp,accX,accZ
0,2.83,2.02
1,-1.12,-2.0
2,1.31,2.45
3,0.1,1.79
4,-0.2,2.99
5,1.67,-2.3
6,-0.1,1.44
7,0.58,-0.13
8,0.44,1.29
9,-0.44,2.87
10,1.01,1.25
11,-0.95,1.34
12,2.21,-1.46
13,-0.82,0.96
14,1.63,2.91
15,0.97,2.35
16,-0.39,-0.61
17,1.37,0.3
18,2.02,0.3
19,0.01,0.45
20,-0.08,3.19
21,0.04,2.07
22,1.37,-1.56
23,-0.51,1.81
24,-1.18,-1.65
25,-0.55,3.46
26,1.38,-0.21
27,-0.04,2.38
28,2.16,2.85
29,-1.83,0.58
30,4.84,2.41
31,-0.06,1.83
32,-3.15,3.89
33,4.66,1.51
34,-1.18,2.14
35,4.31,2.08
36,-0.82,1.28
37,0.64,2.84
38,0.3,3.69
39,4.64,1.62
40,2.56,1.73
41,3.43,-0.35
42,3.21,0.28
43,1.12,0.65
44,3.6,2.16
45,0.02,-0.28
46,0.11,1.25
47,4.71,-0.52
48,-0.17,3.07
49,7.32,3.2
50,-1.45,2.42
51,4.94,1.03
52,-0.25,1.69
53,4.69,0.41
54,-2.16,2.51
55,4.78,3.94
56,0.31,1.1
57,3.02,1.97
58,-1.74,-1.29
59,7.1,0.55
60,-5.41,3.51
61,2.83,2.58
62,-1.68,1.14
63,1.43,1.31
64,3.32,-2.23
65,0.47,-0.81
66,-1.98,3.7
67,3.04,0.46
68,-2.94,4.01
69,4.2,-0.32
70,-0.43,0.4
71,0.42,-1.14
72,-0.51,3.14
73,-1.3,0.67
74,2.59,3.95
75,0.27,-1.38
76,1.1,0.65
77,0.95,-1.61
78,-0.11,2.88
79,-0.51,1.57
80,-0.26,2.54
81,0.37,-0.96
82,1.3,-0.15
83,1.63,0.03
84,-1.03,3.72
85,1.06,1.42
86,-1.94,2.95
87,1.61,-1.04
88,-0.03,-0.44
89,0.98,2.27
90,1.34,1.93
91,0.33,3.52
92,-0.85,-1.18
93,-1.13,1.17
94,2.86,-1.48
95,-2.68,2.67
96,2.49,1.93
97,-2.15,2.39
98,2.11,-1.12
99,-0.98,-0.26
100,0.75,-0.62
101,1.38,1.85
102,0.58,1.99
103,0.02,3.77
104,1.29,-1.48
105,0.73,0.57
106,0.0,-1.87
107,2.29,3.8
108,0.73,1.07
109,-0.81,4.26
110,2.53,-0.58
111,-1.67,-0.62
112,0.97,1.25
113,1.19,1.37
114,-0.58,3.68
115,0.04,-0.23
116,1.36,1.47
117,0.39,-1.69
118,-1.45,2.41
119,0.16,1.29
120,0.36,3.18
121,1.29,-1.29
122,0.82,0.19
123,-0.18,-0.29
124,-0.35,0.99
125,0.84,3.53
126,-0.25,1.8
127,-0.25,-0.3
