timestamp,accX,accZ
0,0.72,2.48
1,2.22,-2.34
2,-1.53,0.3
3,2.85,0.27
4,-0.28,2.32
5,0.96,1.48
6,1.54,3.75
7,-0.58,2.03
8,2.38,0.06
9,-1.84,-0.95
10,0.11,2.48
11,1.15,1.6
12,-0.02,2.55
13,-0.47,-0.58
14,-0.77,0.34
15,-0.56,-1.12
16,1.88,2.89
17,0.11,2.91
18,1.03,-2.93
19,0.99,1.9
20,-1.73,-1.57
21,1.34,2.16
22,-0.05,1.13
23,1.14,3.79
24,-2.14,2.11
25,2.68,0.76
26,0.67,-1.87
27,2.16,1.96
28,2.3,2.37
29,2.33,-0.64
30,-0.64,0.67
31,-2.59,-1.44
32,1.6,1.71
33,-1.47,2.33
34,1.0,1.94
35,4.49,-1.5
36,-4.19,0.6
37,3.46,0.26
38,-1.86,1.13
39,5.22,3.1
40,-3.05,2.57
41,-2.63,1.38
42,2.7,0.71
43,-1.15,-1.04
44,-1.33,2.53
45,0.26,2.56
46,1.63,2.61
47,1.87,0.22
48,-0.12,0.02
49,1.78,-0.74
50,3.17,3.1
51,-0.84,2.88
52,0.76,-2.56
53,-1.08,0.81
54,-1.43,-1.38
55,1.08,1.64
56,-0.57,1.44
57,-1.87,3.38
58,2.53,0.81
59,0.57,1.43
60,1.51,0.42
61,-0.22,2.64
62,0.62,2.49
63,3.55,-0.72
64,0.59,0.55
65,-0.89,-1.82
66,0.03,2.36
67,1.66,3.1
68,-2.21,1.79
69,3.38,-1.83
70,0.47,1.16
71,0.81,-0.08
72,1.58,0.94
73,-4.38,2.96
74,-0.0,3.15
75,-0.63,2.2
76,2.18,1.06
77,-0.13,-1.55
78,0.07,0.38
79,0.25,2.37
80,-0.54,1.46
81,-1.06,0.34
82,1.02,0.15
83,1.21,-0.87
84,2.1,4.07
85,1.26,1.8
86,-0.53,-2.6
87,-1.23,1.39
88,-1.12,-1.79
89,0.18,1.63
90,0.12,0.47
91,-1.05,3.48
92,1.35,-0.1
93,-0.78,1.57
94,0.44,-1.5
95,-1.52,2.88
96,0.05,0.57
97,0.48,0.07
98,-0.77,1.62
99,2.86,-1.21
100,-0.17,1.29
101,1.23,2.67
102,1.6,3.17
103,0.61,-2.03
104,-1.0,0.52
105,3.34,0.15
106,0.62,-0.36
107,0.08,2.32
108,-0.52,2.02
109,3.05,3.13
110,-0.1,0.39
111,-2.64,0.09
112,2.86,2.03
113,-0.73,1.08
114,4.52,-0.14
115,-2.93,-1.21
116,2.99,2.37
117,0.11,-2.39
118,-2.67,2.36
119,0.87,3.22
120,0.15,0.74
121,-1.93,1.61
122,-0.15,-1.3
123,-0.27,2.64
124,-0.86,-0.06
125,0.53,4.33
126,-2.79,-1.4
127,5.1,3.06
