timestamp,accX,accZ
0,1.83,1.69
1,-0.39,1.74
2,-0.81,0.76
3,2.15,0.57
4,0.33,0.3
5,-0.76,1.45
6,2.99,1.7
7,-2.32,1.41
8,1.65,1.82
9,0.8,-1.1
10,-3.07,1.65
11,2.51,1.82
12,-0.2,1.13
13,1.9,1.04
14,0.05,0.22
15,0.0,-0.76
16,-1.65,1.63
17,4.05,2.16
18,-2.31,1.41
19,-0.17,1.16
20,3.32,-0.74
21,-2.55,-0.2
22,1.21,3.0
23,1.76,0.67
24,-2.18,2.37
25,1.37,1.47
26,0.64,-1.17
27,-1.42,1.55
28,1.03,1.36
29,-2.97,1.41
30,1.32,0.86
31,0.94,0.76
32,-0.55,-0.74
33,-1.39,2.22
34,3.68,1.48
35,0.36,2.62
36,-1.18,1.53
37,1.84,-0.46
38,-1.58,0.94
39,3.84,1.39
40,-1.67,1.13
41,0.5,0.86
42,-0.23,1.35
43,3.4,-0.91
44,-1.73,1.34
45,1.37,1.55
46,1.12,1.17
47,1.12,1.32
48,0.22,0.81
49,0.39,-1.06
50,-0.14,1.6
51,0.25,1.33
52,0.08,2.08
53,-1.37,1.43
54,2.94,-0.4
55,-1.43,-0.03
56,1.41,1.6
57,0.56,1.16
58,-1.43,1.42
59,1.68,0.69
60,-0.37,-1.18
61,-1.33,2.04
62,1.29,-0.06
63,-0.08,2.66
64,-1.43,0.39
65,1.54,-0.33
66,-0.17,0.36
67,-0.46,1.6
68,0.68,1.02
69,-1.17,2.42
70,0.64,1.3
71,-0.41,-1.01
72,0.16,1.11
73,2.4,1.99
74,-0.22,1.58
75,0.97,0.73
76,0.02,1.08
77,0.34,-0.78
78,-0.61,1.73
79,0.56,1.63
80,-1.07,1.48
81,-0.1,1.56
82,2.9,-0.45
83,-2.07,-0.22
84,0.25,0.95
85,2.1,1.82
86,-2.37,1.36
87,2.29,2.12
88,0.68,-1.88
89,0.12,1.55
90,3.48,1.33
91,-0.88,1.25
92,0.59,1.38
93,-0.87,1.03
94,1.69,-0.8
95,-2.04,1.58
96,1.71,0.9
97,-0.18,1.81
98,-0.96,0.79
99,0.64,-0.98
100,0.69,0.21
101,-1.09,2.0
102,-0.84,0.91
103,0.04,1.87
104,-0.06,1.77
105,1.39,-1.4
106,-2.12,1.79
107,3.92,1.24
108,-0.27,2.32
109,-0.18,0.42
110,1.74,-0.01
111,-1.15,-0.01
112,0.19,1.61
113,0.65,1.78
114,-1.86,1.82
115,1.58,1.86
116,0.04,-0.88
117,-1.2,0.96
118,0.72,0.81
119,1.67,1.58
120,-0.77,0.7
121,1.64,1.76
122,1.43,-1.21
123,-1.33,1.87
124,0.56,1.0
125,0.47,1.27
126,-2.25,0.81
127,4.09,0.25
