timestamp,accX,accZ
0,1.99,3.98
1,1.23,4.17
2,-6.74,-0.7
3,-0.58,0.87
4,-8.08,4.86
5,-3.01,6.82
6,-0.61,-0.56
7,-0.05,5.93
8,-5.4,-3.52
9,-1.07,0.89
10,-5.55,5.26
11,0.37,4.57
12,-0.18,2.93
13,8.84,1.12
14,6.37,-3.73
15,1.74,-0.39
16,8.09,0.84
17,-3.62,0.74
18,5.91,0.03
19,-5.55,-1.25
20,0.28,-5.04
21,-3.46,-1.9
22,-6.48,-0.65
23,2.05,1.45
24,-3.04,-1.02
25,-9.24,-1.53
26,2.6,-5.97
27,-8.78,-3.25
28,-4.85,1.1
29,-4.04,1.01
30,0.9,-0.52
31,-9.28,-2.43
32,12.15,-4.33
33,-11.07,-3.71
34,-3.87,2.67
35,-2.86,-0.56
36,0.46,0.82
37,-10.43,1.26
38,-1.82,-0.64
39,-4.2,0.76
40,-0.66,5.79
41,1.21,6.22
42,0.06,3.96
43,-0.7,-0.97
44,-2.93,-2.73
45,7.44,-3.99
46,5.1,2.17
47,6.25,2.6
48,3.12,3.8
49,1.92,-2.06
50,0.14,-1.17
51,10.07,-0.32
52,7.08,5.44
53,3.21,5.11
54,7.11,5.38
55,2.43,1.08
56,-10.68,2.51
57,4.85,-4.56
58,-3.59,7.47
59,-5.41,1.14
60,-0.09,1.26
61,-6.46,0.2
62,-7.78,1.75
63,-0.63,-3.77
64,-1.18,7.98
65,-3.25,4.13
66,-1.49,0.77
67,0.96,0.43
68,3.47,-1.42
69,0.48,-3.39
70,-3.29,2.39
71,7.98,-0.55
72,1.88,5.26
73,2.27,2.29
74,6.77,-2.38
75,5.56,-3.19
76,0.39,-2.97
77,1.42,1.54
78,-0.5,1.83
79,4.76,-0.92
80,-1.65,-0.97
81,11.77,-5.58
82,2.59,-2.09
83,5.08,3.28
84,2.25,1.87
85,0.74,0.5
86,-1.92,0.04
87,12.49,-6.02
88,-3.17,-4.44
89,0.26,2.3
90,3.5,-0.2
91,0.66,1.19
92,-11.05,-0.92
93,10.69,-6.25
94,-12.66,-4.92
95,-1.83,2.62
96,-2.46,0.61
97,0.92,2.47
98,-2.36,-2.68
99,-3.6,-3.61
100,-9.0,-4.62
101,-2.83,4.72
102,-5.49,1.98
103,-0.11,2.78
104,5.32,-3.39
105,-1.56,-3.52
106,0.1,-4.92
107,-4.05,2.57
108,-2.11,2.07
109,0.27,-0.05
110,-3.83,1.17
111,-2.01,0.05
112,-6.97,-6.6
113,-0.82,4.26
114,-5.74,2.46
115,-0.61,2.81
116,0.35,0.32
117,-0.4,-1.88
118,8.37,-3.78
119,-1.07,0.75
120,3.97,2.84
121,5.4,1.2
122,-0.88,2.88
123,-8.62,-2.34
124,1.69,-5.72
125,-0.89,3.37
126,-4.03,4.45
127,-5.77,2.1
