timestamp,accX,accZ
0,-0.42,2.08
1,-0.86,3.84
2,0.56,0.67
3,-0.51,-1.13
4,0.87,-0.91
5,1.69,3.63
6,-2.22,3.23
7,2.84,-0.13
8,-3.04,0.24
9,1.19,-2.05
10,-0.83,1.75
11,-2.14,1.79
12,0.06,3.55
13,0.86,-1.46
14,1.2,-0.15
15,-0.35,-1.45
16,0.12,2.01
17,-1.22,1.02
18,2.97,3.68
19,-4.23,-0.03
20,4.79,0.03
21,-2.26,-0.76
22,4.16,2.51
23,0.06,3.43
24,2.01,1.19
25,1.43,0.39
26,-0.11,-0.91
27,-0.38,-0.42
28,-1.78,2.86
29,2.01,3.82
30,1.17,-1.76
31,1.45,1.11
32,0.51,-3.18
33,0.44,4.96
34,3.1,0.96
35,-1.66,3.62
36,1.17,0.68
37,0.17,-1.1
38,2.04,-0.94
39,-1.36,2.34
40,0.38,3.75
41,1.38,1.71
42,-0.99,2.91
43,3.84,-1.85
44,-2.1,-0.15
45,2.22,2.68
46,-1.56,3.22
47,3.55,-1.04
48,-3.35,0.12
49,0.86,-2.23
50,-1.18,2.05
51,5.35,2.0
52,-0.03,3.93
53,-2.0,-1.07
54,2.82,1.29
55,-0.8,-2.46
56,-0.5,3.55
57,1.98,1.95
58,-2.47,3.16
59,3.27,2.76
60,-2.74,-1.38
61,-0.61,0.29
62,0.6,1.97
63,-0.91,3.8
64,0.3,-3.07
65,2.04,1.85
66,0.27,-3.32
67,1.12,3.1
68,-1.41,1.15
69,-0.45,3.03
70,0.7,-0.56
71,-0.09,-0.0
72,2.21,-1.72
73,1.49,2.1
74,-0.38,2.22
75,1.48,3.38
76,-3.77,1.72
77,3.94,-0.92
78,-3.71,-1.73
79,5.8,3.65
80,-1.55,2.45
81,0.3,2.97
82,-0.77,-0.68
83,1.49,-0.95
84,-3.39,-0.08
85,2.39,1.47
86,0.54,4.24
87,-0.33,-2.98
88,2.81,0.99
89,-3.58,-3.0
90,0.17,2.66
91,-1.85,1.13
92,1.26,4.77
93,-1.27,-1.03
94,3.3,0.96
95,-0.08,-1.64
96,2.89,3.41
97,1.29,2.84
98,-0.57,0.84
99,0.89,1.69
100,1.55,-1.52
101,-2.19,1.2
102,6.43,2.17
103,-3.13,2.7
104,1.96,-1.36
105,-1.27,-1.23
106,2.29,-0.85
107,-0.65,1.61
108,3.32,3.14
109,-2.71,3.2
110,-2.45,0.58
111,3.67,-0.32
112,-2.87,-2.38
113,1.68,3.89
114,-2.46,1.77
115,1.1,4.51
116,0.13,1.54
117,0.78,-0.94
118,-1.73,-1.42
119,1.0,3.75
120,-0.69,3.04
121,2.59,-0.89
122,5.27,1.35
123,-2.83,-3.79
124,0.41,3.52
125,1.67,1.44
126,-0.75,3.67
127,1.23,-1.23
