timestamp,accX,accZ
0,1.76,1.58
1,2.52,1.53
2,1.79,1.73
3,0.83,0.08
4,1.54,-1.86
5,0.48,-2.01
6,-0.78,3.43
7,5.95,1.89
8,-4.47,3.02
9,4.73,0.0
10,0.54,-1.42
11,-1.22,-2.16
12,2.34,4.06
13,-1.44,1.45
14,1.66,3.86
15,-2.1,-0.49
16,3.02,-1.74
17,-0.85,-2.66
18,1.08,5.06
19,2.98,2.21
20,-2.01,4.13
21,0.94,-0.52
22,1.23,-1.85
23,-0.87,-1.91
24,1.08,4.97
25,-0.32,1.9
26,-0.3,4.27
27,0.2,-0.59
28,2.31,-1.94
29,-1.53,-2.14
30,1.96,4.47
31,-0.5,1.79
32,-2.64,4.21
33,2.24,0.56
34,-1.64,-2.39
35,2.14,-0.41
36,-0.33,3.09
37,0.95,4.01
38,-0.5,0.19
39,-0.62,2.16
40,1.52,-3.92
41,-3.11,1.68
42,3.59,2.24
43,-0.67,3.61
44,1.34,0.0
45,1.32,-1.0
46,-0.91,-2.06
47,0.32,1.93
48,-0.73,2.58
49,0.32,3.4
50,-1.4,-0.95
51,4.48,-0.24
52,-0.67,-2.31
53,1.69,4.83
54,-0.5,1.39
55,-0.75,3.56
56,2.82,1.01
57,-0.94,-1.87
58,1.9,0.33
59,1.17,2.72
60,0.42,3.23
61,-2.39,0.44
62,0.94,3.39
63,1.99,-3.18
64,-2.41,-1.03
65,3.16,3.14
66,-2.27,1.37
67,0.29,2.73
68,-1.5,-0.85
69,1.26,-2.14
70,-0.9,1.28
71,0.71,0.61
72,0.73,4.13
73,-0.84,-2.12
74,3.77,0.53
75,-0.28,-3.3
76,0.08,2.5
77,3.7,0.67
78,-1.85,3.36
79,3.35,1.22
80,-1.9,-1.97
81,0.32,-1.26
82,1.23,3.55
83,0.3,2.73
84,-0.46,2.58
85,-0.45,0.59
86,1.38,-2.19
87,-1.72,-1.41
88,1.78,4.18
89,0.11,2.52
90,-2.15,2.47
91,1.87,1.48
92,-0.78,-2.19
93,0.85,0.5
94,-1.07,3.08
95,0.88,3.6
96,-0.73,-0.83
97,0.53,0.62
98,-0.92,-3.2
99,0.0,3.06
100,0.71,1.4
101,0.28,3.93
102,2.14,-0.54
103,0.62,-0.61
104,2.69,-1.53
105,-1.27,2.85
106,3.95,2.91
107,-1.16,2.74
108,1.52,1.92
109,0.38,-2.38
110,-0.36,-1.8
111,1.54,3.79
112,1.66,2.14
113,-2.07,3.64
114,0.75,2.1
115,0.69,-2.15
116,-1.53,-1.04
117,2.9,4.19
118,-3.91,3.26
119,-2.66,2.93
120,-0.03,0.73
121,-0.68,-2.97
122,-0.28,-0.45
123,1.63,-0.75
124,-3.31,1.65
125,1.79,1.44
126,-3.66,0.97
127,-0.54,-3.22
