timestamp,accX,accZ
0,-0.91,0.72
1,2.13,0.17
2,-0.15,0.19
3,-0.2,1.52
4,3.41,1.54
5,-1.74,2.04
6,0.48,2.85
7,1.4,-1.63
8,-2.54,1.63
9,3.57,0.44
10,-1.6,1.79
11,0.81,0.73
12,1.73,0.98
13,0.54,-1.37
14,-1.31,2.04
15,0.6,1.66
16,-0.36,1.6
17,0.54,1.07
18,-0.81,-1.21
19,1.45,0.39
20,-0.86,2.18
21,-1.21,1.17
22,1.56,1.8
23,-1.01,2.06
24,1.84,-1.58
25,-1.39,1.33
26,1.06,0.95
27,-1.26,1.06
28,0.78,1.36
29,1.35,0.44
30,-0.71,-1.02
31,-0.33,2.22
32,1.1,0.63
33,-0.51,2.49
34,-0.96,1.1
35,1.94,-0.03
36,-0.36,0.63
37,0.53,1.45
38,0.51,1.44
39,-1.32,2.17
40,2.12,1.3
41,0.61,-1.28
42,-0.16,1.86
43,0.13,0.52
44,0.88,2.13
45,-0.69,0.49
46,2.2,0.56
47,1.1,-0.93
48,-0.17,1.7
49,1.96,1.44
50,-1.51,1.71
51,2.22,1.66
52,0.88,-1.21
53,-0.23,0.91
54,2.62,0.82
55,-1.0,2.03
56,0.38,1.39
57,-0.2,2.34
58,3.09,-1.26
59,-2.85,1.05
60,2.91,1.71
61,0.89,1.16
62,-0.9,1.0
63,3.74,0.72
64,-0.89,-0.62
65,0.01,2.98
66,0.32,1.07
67,0.16,2.46
68,-0.68,0.78
69,1.32,0.4
70,-1.1,-0.02
71,0.56,1.87
72,0.15,1.2
73,-1.29,1.77
74,1.56,1.87
75,1.21,-1.63
76,-0.01,1.92
77,0.47,0.87
78,0.66,1.52
79,-1.69,1.29
80,2.84,0.23
81,-1.26,-0.93
82,0.84,1.98
83,1.34,1.48
84,-1.36,2.0
85,3.02,2.32
86,-1.46,-1.46
87,1.6,1.09
88,3.91,1.83
89,-1.13,1.32
90,0.77,1.95
91,0.1,0.7
92,2.16,-0.84
93,-1.59,1.25
94,-0.2,1.6
95,1.26,1.27
96,-1.27,0.85
97,3.39,0.33
98,0.02,-0.27
99,0.13,2.0
100,0.06,0.06
101,-1.15,2.36
102,0.08,1.67
103,2.37,-0.66
104,-1.53,1.01
105,2.27,1.26
106,-1.16,1.08
107,-0.49,1.73
108,2.8,0.77
109,-0.26,-0.67
110,-1.0,1.32
111,0.92,1.85
112,-0.36,1.41
113,-0.22,1.04
114,1.11,0.48
115,0.25,-0.87
116,-0.44,2.55
117,3.0,1.89
118,-2.6,2.0
119,0.09,1.88
120,1.85,-0.92
121,-1.77,0.83
122,2.87,1.29
123,0.29,1.8
124,-0.64,1.14
125,1.12,0.18
126,1.41,-0.99
127,-2.59,1.4
