timestamp,accX,accZ
0,-0.32,-2.04
1,-1.62,1.26
2,-0.37,3.21
3,1.17,4.5
4,0.78,-4.25
5,2.61,0.36
6,-0.27,-3.94
7,0.44,5.11
8,3.0,1.08
9,-0.96,5.71
10,0.56,-2.59
11,1.36,-0.27
12,-1.34,-0.49
13,1.82,1.86
14,-1.45,4.72
15,0.47,2.41
16,1.01,1.76
17,1.67,-2.05
18,-1.78,0.46
19,2.15,3.06
20,-2.21,3.54
21,3.91,-1.93
22,-0.43,-0.06
23,2.5,-1.79
24,-1.24,1.58
25,0.17,3.11
26,0.34,4.06
27,0.08,-2.47
28,2.19,-1.4
29,-1.9,-1.76
30,0.2,3.82
31,-0.95,2.69
32,0.05,3.9
33,1.93,0.35
34,0.5,-2.49
35,-0.9,1.69
36,0.77,2.74
37,-2.07,3.87
38,0.29,-4.16
39,1.3,0.76
40,-0.16,-2.66
41,1.06,3.13
42,0.14,1.72
43,1.17,5.04
44,-1.84,-2.57
45,2.3,0.49
46,-0.04,-1.18
47,0.08,3.22
48,0.61,2.95
49,-1.5,0.22
50,0.47,2.21
51,2.42,-2.78
52,-3.48,1.6
53,2.25,1.79
54,-1.04,4.66
55,0.45,-2.43
56,-0.1,0.05
57,-1.06,-1.96
58,1.92,1.84
59,-0.25,3.03
60,-1.04,4.45
61,4.99,-2.79
62,2.82,-0.62
63,-1.52,-1.65
64,2.55,3.2
65,-0.61,3.4
66,-0.36,3.3
67,1.81,1.15
68,0.42,-1.84
69,-0.54,0.91
70,-0.08,3.13
71,-0.07,4.45
72,-0.17,-4.91
73,2.62,0.91
74,-0.01,-3.69
75,-0.64,4.49
76,2.28,1.94
77,0.35,5.12
78,-0.38,-1.66
79,1.56,-0.37
80,-1.83,0.26
81,0.6,2.07
82,0.36,4.11
83,-0.04,-0.55
84,0.28,2.09
85,3.52,-2.54
86,-3.68,2.75
87,2.59,2.94
88,-0.33,3.06
89,1.11,-3.18
90,-1.46,-0.15
91,2.2,-2.42
92,0.5,2.77
93,-0.27,1.9
94,0.49,4.75
95,-1.58,0.64
96,3.14,-1.26
97,-2.01,-1.18
98,2.54,2.8
99,-1.36,2.62
100,-1.52,4.04
101,2.4,-0.4
102,-1.64,-1.75
103,1.8,2.06
104,-1.6,1.85
105,0.3,5.26
106,-1.39,-6.05
107,0.55,1.02
108,-1.53,-3.76
109,1.12,4.1
110,-1.17,1.52
111,0.32,4.77
112,-0.14,-0.82
113,1.33,-0.71
114,0.5,0.18
115,0.45,1.84
116,2.0,3.21
117,-0.43,1.23
118,1.02,2.2
119,3.39,-2.49
120,-1.29,2.61
121,1.64,2.43
122,-0.67,3.34
123,2.26,-3.12
124,-1.71,-0.78
125,0.11,-2.06
126,0.45,1.53
127,-0.51,3.02
