timestamp,accX,accZ
0,-0.36,1.27
1,-1.99,3.81
2,1.33,-4.18
3,2.18,2.07
4,-1.31,-3.32
5,3.27,4.66
6,0.07,1.35
7,-1.19,4.05
8,2.28,-1.84
9,-1.67,0.86
10,0.37,-1.27
11,0.66,2.76
12,-1.54,3.68
13,2.87,0.47
14,-3.4,3.22
15,4.0,-1.77
16,-0.88,-0.01
17,0.32,3.02
18,1.84,3.39
19,3.04,-2.35
20,-2.18,0.32
21,2.39,-1.64
22,-1.31,2.11
23,1.76,2.65
24,-2.31,2.76
25,-0.32,1.12
26,1.43,-0.85
27,-1.26,-2.26
28,-0.19,3.35
29,-0.09,2.09
30,-1.61,3.5
31,-0.59,0.1
32,0.96,-0.84
33,-0.29,0.49
34,1.89,2.96
35,-0.6,4.2
36,1.87,-4.3
37,1.26,1.81
38,-1.39,-3.31
39,1.65,4.31
40,0.26,1.81
41,-3.03,3.53
42,4.58,0.23
43,0.55,0.37
44,-1.51,-1.45
45,1.14,1.84
46,-1.85,2.71
47,1.39,0.38
48,-1.0,1.26
49,2.53,-0.85
50,1.17,1.22
51,1.18,3.2
52,-3.29,2.66
53,0.86,-3.07
54,-2.28,0.44
55,2.17,-1.57
56,2.75,1.09
57,-2.71,3.79
58,1.73,3.1
59,-3.25,0.77
60,1.81,1.0
61,0.37,-3.48
62,-0.58,4.58
63,-0.67,1.07
64,0.98,4.05
65,0.87,0.31
66,0.58,-0.68
67,2.05,0.14
68,1.4,4.06
69,-0.5,3.41
70,0.52,-3.62
71,2.83,2.02
72,-3.64,-3.74
73,2.36,4.07
74,0.64,1.51
75,0.36,3.82
76,-0.84,-1.69
77,-0.83,-0.13
78,1.92,-1.67
79,-1.01,4.06
80,-4.12,2.46
81,2.18,2.26
82,-1.73,2.19
83,3.14,-0.95
84,-4.05,-0.19
85,1.95,3.37
86,-2.14,2.81
87,5.34,-2.25
88,-2.81,0.35
89,3.3,-1.39
90,1.56,1.49
91,0.45,3.47
92,-0.86,2.81
93,-3.0,0.6
94,2.75,0.59
95,-0.91,-3.07
96,1.45,3.75
97,0.58,0.78
98,-1.77,3.75
99,-5.44,0.87
100,4.86,-0.61
101,-3.24,0.68
102,2.02,1.86
103,-1.07,3.9
104,1.69,-2.81
105,3.56,0.76
106,-0.47,-2.7
107,0.93,3.11
108,-0.24,1.12
109,1.4,4.36
110,1.52,-1.57
111,-1.57,-0.21
112,3.45,-0.95
113,-0.94,1.53
114,-0.54,3.8
115,3.0,1.53
116,-4.29,2.5
117,4.44,-2.11
118,-2.2,0.56
119,1.52,1.99
120,-0.05,3.41
121,2.32,-1.86
122,-0.71,-0.12
123,0.28,-1.15
124,-1.02,1.14
125,1.59,3.28
126,3.61,4.07
127,-2.44,-1.38
