timestamp,accX,accZ
0,2.46,1.9
1,-0.59,2.32
2,1.27,3.18
3,-1.41,0.71
4,1.67,0.06
5,-1.11,-1.43
6,1.3,2.47
7,0.54,2.46
8,-1.74,2.48
9,0.1,0.11
10,0.95,-0.84
11,-1.87,1.08
12,0.14,1.4
13,-0.59,4.17
14,0.82,-3.52
15,4.12,1.25
16,-1.51,-2.64
17,2.09,3.77
18,2.16,1.13
19,-1.74,4.15
20,1.32,-1.69
21,0.17,-0.13
22,0.69,0.11
23,0.29,1.5
24,1.15,3.97
25,-0.26,0.64
26,0.35,2.74
27,1.65,-1.59
28,-4.15,0.23
29,2.14,3.66
30,-0.32,1.93
31,4.86,-0.5
32,-4.86,-0.84
33,5.42,-1.33
34,-0.95,1.8
35,0.17,1.21
36,0.79,4.01
37,-3.48,-1.48
38,4.25,1.14
39,-2.05,-2.81
40,0.76,3.71
41,2.48,1.4
42,-1.12,4.08
43,5.19,1.45
44,-2.13,-1.22
45,3.27,1.56
46,2.12,4.05
47,-4.28,4.15
48,-4.19,1.77
49,0.69,1.98
50,5.4,1.04
51,-2.13,1.91
52,2.52,2.58
53,3.48,5.0
54,4.42,-0.29
55,0.1,-0.39
56,-1.86,-3.38
57,-3.28,-0.69
58,-1.81,1.53
59,-1.7,1.48
60,2.72,-1.18
61,-3.12,0.76
62,-1.99,-3.73
63,-4.21,1.73
64,-2.29,2.15
65,0.52,3.18
66,-3.06,-0.72
67,0.04,3.47
68,-3.64,-4.06
69,0.86,2.85
70,-4.28,0.47
71,2.56,2.33
72,-6.18,-0.44
73,-0.58,0.62
74,2.79,-1.29
75,-1.82,4.79
76,-1.24,2.18
77,1.36,3.3
78,0.54,1.18
79,-3.67,3.22
80,1.16,-1.97
81,-1.0,4.63
82,0.65,2.4
83,-0.51,2.13
84,0.09,0.92
85,2.55,-0.2
86,-3.36,-5.46
87,-1.71,3.26
88,-1.62,-1.11
89,-0.3,1.67
90,-2.45,0.13
91,-5.44,-0.48
92,-0.25,-3.35
93,-0.83,1.83
94,-2.35,-0.01
95,2.12,1.76
96,1.29,0.99
97,-3.4,0.24
98,0.47,-3.59
99,-1.55,2.97
100,0.54,0.22
101,1.52,4.01
102,3.13,-1.44
103,-2.41,-0.15
104,1.71,-1.88
105,-1.58,1.47
106,1.5,2.95
107,-1.3,3.36
108,-1.91,-3.12
109,1.78,1.77
110,-0.06,-3.63
111,-0.4,4.64
112,1.94,1.34
113,-0.83,3.85
114,4.35,-2.22
115,-3.73,-0.61
116,2.07,-0.99
117,0.37,1.73
118,-0.41,2.79
119,0.26,3.58
120,-1.18,-2.45
121,2.51,1.28
122,-0.51,-3.63
123,0.93,3.76
124,0.41,1.12
125,1.36,4.57
126,1.22,-0.22
127,2.29,-0.33
