timestamp,accX,accZ
0,0.257734375,0.9957812500000001
1,0.015235772222463547,0.0026734362121468096
2,0.09892151836159727,0.049553789230576205
3,0.06768119081391306,0.025777476366727503
4,0.041156238585154666,0.047986189548861476
5,0.05677055275250719,0.04416815673538831
6,0.06159077257203237,0.048806563918478194
7,0.030102460641166017,0.02064586023169084
8,0.07733317714939504,0.019950610553455216
9,0.12530505149644128,0.11346019305189813
10,0.06163671856704764,0.04351115328077443
11,0.02966669500768417,0.03583648842205733
12,0.07807468329980709,0.03579665215648833
13,0.06192210066064847,0.04132135773089246
14,0.11331252454268428,0.1352516118744493
15,0.047033999220636266,0.08225500801887492
16,0.09902995615208805,0.04170380489710586
17,0.05729071927544164,0.05221963883053212
18,0.013145381678306575,0.024086890448398873
19,0.05286143533854675,0.02307671679207462
20,0.07316763117296779,0.023792627937142433
21,0.09214157357066419,0.10373579180761638
22,0.05387337882227945,0.1843416819619103
23,0.06529251471155363,0.19301892245105998
24,0.0906244591144815,0.04361813950317139
25,0.0316860413699823,0.02645457279102972
26,0.11915568896508467,0.028507728108512417
27,0.12121363603553377,0.037106465170065925
28,0.07639816160136519,0.03597462299469593
29,0.01578431505045749,0.03173934103011506
30,0.028224690686914,0.02304455734614456
31,0.02068632559833845,0.06778288036510845
32,0.10205035475818841,0.062345511130571456
33,0.07842541449941498,0.04833209338680627
34,0.13706954759256737,0.026508830850456737
35,0.08290622631478013,0.0769076463113168
36,0.10120092176938851,0.18078124020449682
37,0.12408771107270643,0.009199575013653944
38,0.03669246569583445,0.034275542875472846
39,0.1404075031851013,0.05395492980799247
40,0.14847040220008317,0.0327324266370881
41,0.07039055899272696,0.015280600487241917
42,0.13676113182382768,0.02219946310407919
43,0.11339700279356747,0.020376214178853977
44,0.06998107375598729,0.03682978874264862
45,0.3014886406842625,0.38955866775907366
46,0.19357135286433158,0.0474314870958076
47,0.1226030703091127,0.04691828287441587
48,0.07895923021306478,0.026606041589123077
49,0.2917886571627744,0.05362883774516177
50,0.2266850029969719,0.06718619358028677
51,0.034394248122878814,0.11048534213183699
52,0.1476830401969379,0.06790342584207974
53,0.16151309474175926,0.04029347576872685
54,0.14598805872922105,0.12350880972745001
55,0.28378597372195846,0.0673531292151319
56,0.3176538523030389,0.19820834050935285
57,0.12414470163895516,0.18250495515110077
58,0.10675461867876601,0.1663723045095599
59,0.07483436085089035,0.2695568771466549
60,0.024331214803179357,0.037123351304175725
61,0.09884047438514373,0.08107771700062162
62,0.1499206814695411,0.0896970715121326
63,0.05039062499999997,0.065
